Percentage served,Time in ms
0,41.533
1,104.954
2,127.784
3,157.653
4,219.563
5,331.012
6,398.774
7,411.244
8,427.908
9,434.908
10,437.635
11,441.311
12,443.793
13,446.385
14,448.979
15,450.957
16,452.020
17,453.402
18,455.029
19,456.240
20,456.863
21,458.053
22,459.009
23,459.547
24,460.575
25,461.129
26,461.736
27,462.470
28,463.008
29,463.383
30,463.907
31,464.485
32,465.194
33,465.754
34,466.430
35,466.838
36,467.396
37,467.931
38,468.402
39,468.752
40,469.178
41,469.601
42,470.054
43,470.535
44,470.835
45,471.366
46,471.653
47,472.033
48,472.386
49,472.888
50,473.371
51,473.763
52,474.225
53,474.666
54,475.051
55,475.640
56,476.005
57,476.362
58,476.817
59,477.306
60,477.725
61,478.282
62,478.708
63,479.215
64,479.780
65,480.212
66,480.728
67,481.163
68,481.487
69,481.820
70,482.230
71,482.803
72,483.207
73,483.823
74,484.445
75,484.975
76,486.029
77,486.872
78,487.866
79,489.060
80,489.981
81,490.743
82,491.491
83,492.269
84,493.101
85,494.173
86,495.428
87,497.128
88,498.993
89,501.409
90,504.275
91,507.018
92,509.899
93,512.101
94,521.045
95,529.462
96,559.243
97,761.865
98,858.014
99,902.882
