Percentage served,Time in ms
0,427.607
1,1144.871
2,1554.895
3,2014.963
4,2091.771
5,2110.394
6,2119.534
7,2124.475
8,2128.494
9,2131.863
10,2134.831
11,2137.538
12,2140.456
13,2142.972
14,2145.470
15,2148.194
16,2151.165
17,2154.252
18,2157.395
19,2161.169
20,2165.783
21,2171.021
22,2176.705
23,2183.573
24,2193.330
25,2206.838
26,2233.184
27,2470.371
28,2488.508
29,2498.447
30,2509.517
31,2526.107
32,2566.363
33,2808.268
34,2844.082
35,2863.957
36,2894.735
37,2988.888
38,3126.250
39,3141.465
40,3160.139
41,3183.482
42,3205.715
43,3234.695
44,3303.314
45,3398.871
46,3459.756
47,3522.577
48,3587.551
49,3743.884
50,3850.632
51,3893.225
52,3924.229
53,3950.821
54,4001.528
55,4143.943
56,4245.013
57,4308.624
58,4416.413
59,4521.882
60,4594.790
61,4639.840
62,4707.867
63,4815.525
64,4935.288
65,5017.428
66,5109.873
67,5217.251
68,5308.547
69,5395.539
70,5497.757
71,5614.073
72,5711.278
73,5830.408
74,5953.375
75,6078.166
76,6208.581
77,6332.212
78,6451.878
79,6637.937
80,6787.368
81,6970.716
82,7146.511
83,7330.269
84,7516.155
85,7669.122
86,7846.832
87,8065.920
88,8299.975
89,8521.420
90,8748.196
91,9042.579
92,9366.412
93,9728.451
94,10102.148
95,10559.580
96,11115.396
97,11878.717
98,12783.162
99,14580.649
