Percentage served,Time in ms
0,540.408
1,703.694
2,809.320
3,917.102
4,1201.327
5,1730.275
6,1774.151
7,1796.914
8,1824.561
9,1847.762
10,1865.175
11,1886.618
12,1917.465
13,1946.812
14,1968.184
15,1988.519
16,2007.305
17,2022.435
18,2035.019
19,2046.107
20,2053.180
21,2058.990
22,2063.878
23,2068.107
24,2071.908
25,2075.866
26,2078.766
27,2081.962
28,2085.111
29,2088.161
30,2091.759
31,2095.175
32,2098.488
33,2102.313
34,2106.413
35,2110.226
36,2114.646
37,2119.185
38,2124.589
39,2130.157
40,2134.915
41,2139.518
42,2144.655
43,2150.117
44,2155.501
45,2161.762
46,2169.718
47,2178.375
48,2187.062
49,2193.379
50,2199.158
51,2205.022
52,2210.450
53,2216.110
54,2221.725
55,2227.998
56,2233.865
57,2239.932
58,2245.575
59,2250.327
60,2255.842
61,2260.318
62,2263.993
63,2267.073
64,2270.613
65,2273.491
66,2276.155
67,2279.434
68,2282.196
69,2284.971
70,2287.336
71,2289.869
72,2292.185
73,2294.722
74,2297.513
75,2300.071
76,2302.868
77,2305.601
78,2308.220
79,2311.170
80,2313.842
81,2317.694
82,2320.726
83,2326.132
84,2332.429
85,2374.107
86,2639.990
87,2695.524
88,2979.951
89,3090.824
90,3295.326
91,3447.501
92,3689.917
93,3966.750
94,4081.572
95,4203.256
96,4489.265
97,4824.372
98,5084.856
99,5525.923
