Percentage served,Time in ms
0,14.249
1,14.557
2,14.632
3,14.717
4,14.850
5,15.277
6,15.820
7,16.314
8,16.848
9,17.311
10,17.962
11,18.561
12,19.067
13,19.770
14,20.608
15,21.596
16,22.757
17,24.080
18,25.514
19,27.215
20,29.182
21,31.351
22,33.856
23,36.706
24,40.441
25,45.041
26,51.304
27,63.297
28,85.836
29,110.483
30,141.110
31,179.819
32,228.742
33,274.518
34,324.914
35,387.240
36,474.478
37,535.958
38,592.860
39,744.119
40,891.511
41,1011.688
42,1012.482
43,1013.450
44,1014.195
45,1014.974
46,1015.919
47,1016.990
48,1018.467
49,1020.262
50,1022.583
51,1025.760
52,1030.876
53,1039.135
54,1053.914
55,1103.279
56,1190.478
57,1292.240
58,1409.812
59,1544.487
60,1782.908
61,2059.984
62,2698.609
63,3016.096
64,3017.273
65,3018.195
66,3019.205
67,3020.523
68,3022.663
69,3026.185
70,3032.460
71,3043.736
72,3135.813
73,3602.243
74,4147.902
75,7022.502
76,7024.618
77,7026.994
78,7029.367
79,7033.247
80,7040.231
81,7054.509
82,7133.012
83,7453.092
84,15031.724
85,15039.602
86,15043.772
87,15048.435
88,15059.942
89,15331.512
90,16549.110
91,31069.782
92,31080.120
93,31100.456
94,32112.897
95,63137.968
96,63187.688
97,127211.163
98,127243.719
99,127277.089
