Percentage served,Time in ms
0,14.329
1,14.550
2,14.592
3,14.661
4,14.805
5,15.238
6,15.777
7,16.118
8,16.333
9,16.476
10,16.744
11,17.057
12,17.344
13,17.694
14,17.894
15,18.086
16,18.433
17,18.700
18,19.029
19,19.247
20,19.609
21,19.857
22,19.991
23,20.185
24,20.462
25,20.801
26,21.071
27,21.497
28,21.926
29,22.243
30,22.656
31,23.051
32,23.450
33,23.909
34,24.391
35,24.984
36,25.478
37,26.015
38,26.537
39,27.054
40,27.730
41,28.332
42,28.998
43,29.907
44,31.008
45,32.158
46,33.133
47,33.984
48,35.053
49,36.249
50,37.188
51,38.481
52,39.863
53,41.288
54,42.462
55,44.265
56,45.812
57,47.482
58,49.722
59,55.112
60,59.500
61,65.760
62,69.946
63,73.835
64,78.841
65,81.917
66,86.266
67,95.594
68,100.810
69,109.525
70,140.289
71,163.811
72,246.022
73,320.144
74,1011.825
75,1012.632
76,1013.528
77,1014.267
78,1015.030
79,1016.110
80,1017.161
81,1018.306
82,1019.658
83,1021.260
84,1022.380
85,1024.906
86,1027.668
87,1032.553
88,1039.274
89,1048.221
90,3016.662
91,3018.785
92,3020.864
93,3024.620
94,3030.153
95,7022.054
96,7038.347
97,7079.341
98,7110.651
99,7157.772
