Percentage served,Time in ms
0,1366.745
1,1866.764
2,2080.569
3,2106.354
4,2114.334
5,2119.282
6,2123.269
7,2126.660
8,2129.964
9,2132.731
10,2135.323
11,2138.124
12,2140.661
13,2143.252
14,2145.861
15,2148.670
16,2150.982
17,2153.762
18,2156.455
19,2159.537
20,2162.713
21,2166.047
22,2170.089
23,2175.573
24,2183.765
25,2220.572
26,2469.256
27,2484.961
28,2495.926
29,2505.184
30,2516.353
31,2533.197
32,2799.711
33,2837.834
34,2854.894
35,2872.458
36,2910.825
37,3117.281
38,3136.306
39,3150.428
40,3165.781
41,3194.735
42,3221.037
43,3302.717
44,3405.539
45,3444.194
46,3497.912
47,3545.210
48,3621.224
49,3793.837
50,3867.260
51,3902.487
52,3922.832
53,3949.043
54,4001.165
55,4179.447
56,4262.916
57,4345.036
58,4451.151
59,4568.031
60,4619.393
61,4657.274
62,4748.937
63,4881.969
64,4970.353
65,5046.126
66,5152.965
67,5230.361
68,5327.602
69,5410.284
70,5521.441
71,5615.130
72,5685.498
73,5782.721
74,5900.171
75,6014.841
76,6126.937
77,6270.992
78,6400.772
79,6524.442
80,6681.307
81,6837.023
82,7022.947
83,7201.479
84,7411.717
85,7573.309
86,7748.630
87,7942.688
88,8147.897
89,8414.149
90,8629.321
91,8913.706
92,9224.488
93,9583.312
94,9974.464
95,10473.632
96,11064.353
97,11810.319
98,12599.181
99,14278.649
