Percentage served,Time in ms
0,14.324
1,14.560
2,14.629
3,14.705
4,14.805
5,15.038
6,15.475
7,16.005
8,16.444
9,16.873
10,17.248
11,17.816
12,18.302
13,18.867
14,19.343
15,20.051
16,20.820
17,21.583
18,22.571
19,23.477
20,24.454
21,25.353
22,26.711
23,28.149
24,29.796
25,31.805
26,34.065
27,36.946
28,40.381
29,44.818
30,51.647
31,63.042
32,80.490
33,109.471
34,158.996
35,217.953
36,289.007
37,340.969
38,418.361
39,518.926
40,598.931
41,680.052
42,882.489
43,1011.086
44,1012.078
45,1013.030
46,1013.700
47,1014.346
48,1014.942
49,1015.744
50,1016.649
51,1017.749
52,1019.133
53,1021.307
54,1024.159
55,1028.493
56,1035.594
57,1051.222
58,1110.423
59,1245.425
60,1547.925
61,2118.031
62,3016.090
63,3017.224
64,3018.109
65,3018.821
66,3019.718
67,3021.065
68,3023.007
69,3025.875
70,3031.922
71,3053.328
72,3651.826
73,7022.401
74,7024.791
75,7027.251
76,7029.785
77,7032.992
78,7038.052
79,7048.689
80,7079.785
81,7242.936
82,15032.845
83,15039.839
84,15045.093
85,15050.326
86,15063.616
87,15662.566
88,16496.128
89,31058.234
90,31073.444
91,31085.475
92,31103.393
93,33347.331
94,63136.280
95,63167.059
96,127184.926
97,127228.577
98,127259.959
99,127281.981
