Percentage served,Time in ms
0,195.248
1,335.036
2,387.004
3,422.055
4,436.906
5,441.736
6,444.825
7,448.269
8,450.446
9,451.556
10,452.770
11,453.787
12,455.165
13,455.965
14,456.738
15,458.226
16,458.940
17,459.652
18,460.453
19,460.969
20,461.590
21,461.934
22,462.517
23,463.158
24,463.806
25,464.389
26,464.762
27,465.339
28,465.776
29,466.210
30,466.631
31,467.302
32,467.728
33,468.191
34,468.751
35,469.096
36,469.352
37,469.763
38,470.139
39,470.413
40,470.743
41,471.065
42,471.298
43,471.583
44,471.905
45,472.138
46,472.452
47,472.757
48,472.984
49,473.287
50,473.557
51,473.929
52,474.126
53,474.566
54,475.008
55,475.218
56,475.604
57,475.879
58,476.266
59,476.611
60,476.912
61,477.208
62,477.495
63,477.896
64,478.185
65,478.518
66,478.982
67,479.249
68,479.701
69,479.900
70,480.186
71,480.597
72,480.920
73,481.268
74,481.589
75,481.922
76,482.469
77,482.980
78,483.571
79,484.225
80,484.791
81,485.507
82,486.028
83,486.777
84,487.480
85,488.649
86,489.622
87,490.421
88,491.413
89,492.303
90,493.823
91,495.298
92,497.322
93,500.516
94,505.268
95,515.363
96,522.596
97,553.017
98,619.769
99,649.811
