Percentage served,Time in ms
0,1666.223
1,2102.246
2,2124.158
3,2134.264
4,2142.718
5,2148.449
6,2153.854
7,2158.451
8,2162.858
9,2167.059
10,2171.249
11,2175.636
12,2179.972
13,2183.878
14,2188.038
15,2192.455
16,2196.357
17,2200.505
18,2204.312
19,2208.778
20,2213.523
21,2218.385
22,2223.677
23,2229.687
24,2236.765
25,2246.813
26,2290.774
27,2491.942
28,2519.052
29,2536.966
30,2558.630
31,2577.065
32,2616.304
33,2855.801
34,2900.686
35,2945.146
36,3095.435
37,3150.110
38,3169.457
39,3186.892
40,3202.388
41,3218.586
42,3236.837
43,3277.878
44,3344.023
45,3436.241
46,3504.250
47,3556.921
48,3618.117
49,3763.156
50,3873.822
51,3925.480
52,3956.558
53,3991.359
54,4037.465
55,4123.950
56,4257.697
57,4349.170
58,4472.010
59,4570.950
60,4656.176
61,4712.843
62,4774.481
63,4882.250
64,4977.429
65,5051.498
66,5145.885
67,5236.333
68,5298.708
69,5365.078
70,5448.944
71,5535.352
72,5624.817
73,5708.711
74,5821.111
75,5937.693
76,6069.881
77,6194.637
78,6310.888
79,6447.811
80,6585.280
81,6743.856
82,6929.635
83,7120.784
84,7318.388
85,7530.247
86,7687.274
87,7886.764
88,8077.768
89,8343.222
90,8577.708
91,8849.296
92,9158.289
93,9572.127
94,9942.676
95,10429.085
96,11100.661
97,11943.229
98,12908.646
99,14851.149
