Percentage served,Time in ms
0,14.376
1,14.548
2,14.602
3,14.634
4,14.680
5,14.743
6,14.819
7,14.944
8,15.246
9,15.776
10,16.172
11,16.630
12,16.954
13,17.631
14,18.193
15,18.711
16,19.234
17,20.008
18,21.502
19,22.646
20,23.948
21,26.100
22,29.230
23,32.278
24,37.234
25,40.281
26,45.783
27,48.289
28,55.662
29,63.802
30,74.536
31,87.429
32,97.097
33,102.526
34,106.372
35,118.880
36,128.167
37,133.887
38,143.099
39,155.934
40,168.122
41,174.258
42,179.895
43,184.845
44,188.583
45,195.704
46,201.880
47,208.083
48,216.078
49,225.992
50,231.957
51,235.073
52,236.337
53,238.752
54,241.405
55,244.377
56,250.144
57,256.779
58,262.669
59,271.892
60,282.703
61,286.418
62,290.956
63,294.072
64,295.779
65,297.174
66,299.175
67,301.111
68,303.487
69,305.156
70,307.091
71,308.905
72,310.833
73,312.621
74,313.867
75,315.753
76,317.558
77,320.583
78,333.325
79,374.943
80,401.745
81,1012.421
82,1013.904
83,1015.815
84,1019.206
85,1062.274
86,3016.293
87,3017.720
88,3019.101
89,3021.310
90,7023.596
91,7027.854
92,7031.802
93,7038.607
94,7051.476
95,7083.353
96,7242.868
97,15039.606
98,15058.819
99,31081.606
