Percentage served,Time in ms
0,174.825
1,275.761
2,413.709
3,436.485
4,443.907
5,446.857
6,448.483
7,450.545
8,452.133
9,454.226
10,455.101
11,455.811
12,456.817
13,457.667
14,458.460
15,459.321
16,460.384
17,461.071
18,461.844
19,462.302
20,463.050
21,463.550
22,463.929
23,464.527
24,465.221
25,465.622
26,466.048
27,466.727
28,467.135
29,467.512
30,467.798
31,468.161
32,468.602
33,469.024
34,469.464
35,469.770
36,470.125
37,470.550
38,470.795
39,471.080
40,471.436
41,471.751
42,472.059
43,472.349
44,472.699
45,472.958
46,473.179
47,473.409
48,473.664
49,473.973
50,474.213
51,474.464
52,474.893
53,475.193
54,475.542
55,475.776
56,476.108
57,476.487
58,476.820
59,477.134
60,477.516
61,477.854
62,478.250
63,478.585
64,478.926
65,479.351
66,479.839
67,480.271
68,480.571
69,480.931
70,481.277
71,481.706
72,482.370
73,482.827
74,483.201
75,483.470
76,484.096
77,484.571
78,484.967
79,485.383
80,485.887
81,486.620
82,487.447
83,488.250
84,489.071
85,490.010
86,491.766
87,492.807
88,493.605
89,494.991
90,496.622
91,499.187
92,502.351
93,506.876
94,514.318
95,526.308
96,547.321
97,582.074
98,623.881
99,650.374
