Percentage served,Time in ms
0,336.328
1,583.798
2,663.929
3,750.302
4,911.680
5,1587.911
6,1748.109
7,1786.082
8,1809.228
9,1833.050
10,1863.713
11,1901.189
12,1922.207
13,1938.750
14,1961.236
15,2001.644
16,2016.745
17,2025.902
18,2032.700
19,2038.968
20,2045.442
21,2049.639
22,2054.382
23,2059.268
24,2063.092
25,2067.644
26,2072.898
27,2077.030
28,2082.800
29,2087.575
30,2093.029
31,2099.233
32,2107.135
33,2116.140
34,2124.281
35,2132.887
36,2140.280
37,2146.766
38,2154.498
39,2162.239
40,2173.846
41,2183.176
42,2189.519
43,2194.812
44,2199.680
45,2203.838
46,2208.104
47,2211.197
48,2214.505
49,2217.968
50,2221.645
51,2225.537
52,2228.935
53,2231.998
54,2235.363
55,2238.367
56,2241.258
57,2244.736
58,2248.202
59,2251.347
60,2254.248
61,2257.161
62,2259.362
63,2261.694
64,2263.682
65,2265.573
66,2267.751
67,2269.666
68,2271.945
69,2273.950
70,2275.905
71,2278.133
72,2280.495
73,2282.666
74,2284.863
75,2286.538
76,2288.870
77,2291.349
78,2293.436
79,2296.423
80,2300.181
81,2303.791
82,2308.159
83,2313.497
84,2323.808
85,2380.030
86,2621.813
87,2670.348
88,2981.090
89,3091.829
90,3293.033
91,3510.792
92,3815.572
93,4114.588
94,4223.511
95,4350.330
96,4573.386
97,4852.313
98,5060.937
99,5620.511
