Percentage served,Time in ms
0,128.577
1,1446.323
2,1686.353
3,2079.434
4,2108.675
5,2117.269
6,2124.658
7,2130.637
8,2135.557
9,2139.953
10,2143.626
11,2147.456
12,2151.377
13,2154.970
14,2158.313
15,2161.650
16,2165.027
17,2168.253
18,2171.764
19,2175.030
20,2178.486
21,2182.359
22,2186.367
23,2191.026
24,2196.312
25,2203.611
26,2223.524
27,2464.968
28,2490.958
29,2508.477
30,2523.386
31,2538.203
32,2558.939
33,2639.319
34,2826.723
35,2856.702
36,2884.627
37,2928.922
38,3111.886
39,3143.375
40,3160.812
41,3178.651
42,3194.454
43,3231.028
44,3281.618
45,3385.144
46,3448.572
47,3505.394
48,3555.517
49,3650.440
50,3810.472
51,3880.959
52,3915.662
53,3948.667
54,3982.465
55,4062.612
56,4218.456
57,4309.744
58,4419.547
59,4527.526
60,4601.083
61,4658.420
62,4736.995
63,4868.178
64,4957.847
65,5053.440
66,5182.853
67,5261.635
68,5353.587
69,5431.229
70,5537.815
71,5637.221
72,5727.844
73,5839.097
74,5970.980
75,6086.712
76,6210.598
77,6345.457
78,6469.941
79,6623.582
80,6784.852
81,6976.362
82,7135.069
83,7295.870
84,7512.781
85,7684.789
86,7898.243
87,8120.845
88,8364.508
89,8594.554
90,8838.642
91,9097.604
92,9432.629
93,9849.380
94,10272.727
95,10763.772
96,11416.296
97,12168.629
98,13121.679
99,14935.699
