Percentage served,Time in ms
0,171.957
1,492.329
2,598.452
3,686.817
4,890.663
5,1774.475
6,1880.745
7,1933.203
8,1959.550
9,1990.391
10,2008.511
11,2019.184
12,2027.877
13,2034.323
14,2041.385
15,2047.808
16,2053.302
17,2058.691
18,2064.196
19,2068.500
20,2072.175
21,2076.509
22,2079.648
23,2084.694
24,2088.911
25,2092.856
26,2096.510
27,2100.336
28,2104.287
29,2108.154
30,2111.869
31,2115.874
32,2119.904
33,2123.505
34,2126.804
35,2130.654
36,2134.400
37,2137.396
38,2140.258
39,2143.512
40,2146.106
41,2149.284
42,2152.115
43,2154.206
44,2156.759
45,2159.262
46,2161.802
47,2164.061
48,2166.545
49,2169.509
50,2171.856
51,2174.722
52,2176.919
53,2179.555
54,2182.140
55,2184.674
56,2186.618
57,2189.233
58,2191.343
59,2193.957
60,2196.604
61,2199.770
62,2202.147
63,2204.762
64,2207.975
65,2210.746
66,2213.236
67,2216.139
68,2219.309
69,2222.554
70,2226.404
71,2229.968
72,2233.969
73,2238.165
74,2242.868
75,2247.689
76,2251.958
77,2256.118
78,2260.883
79,2266.849
80,2273.547
81,2281.137
82,2293.221
83,2411.136
84,2513.855
85,2645.641
86,2847.823
87,3015.580
88,3143.856
89,3248.607
90,3383.662
91,3614.099
92,3857.732
93,4004.575
94,4095.074
95,4204.848
96,4399.737
97,4590.976
98,4888.601
99,5355.283
