Percentage served,Time in ms
0,1195.371
1,2081.554
2,2113.292
3,2125.899
4,2134.801
5,2140.794
6,2145.335
7,2149.210
8,2152.529
9,2155.334
10,2157.888
11,2160.592
12,2163.245
13,2165.903
14,2168.225
15,2170.890
16,2173.763
17,2176.472
18,2179.996
19,2182.899
20,2186.759
21,2190.954
22,2196.400
23,2203.517
24,2216.317
25,2428.972
26,2497.842
27,2515.999
28,2529.415
29,2543.645
30,2565.829
31,2817.486
32,2866.826
33,2889.510
34,2925.284
35,3041.503
36,3129.124
37,3149.969
38,3163.423
39,3175.316
40,3190.430
41,3226.148
42,3274.446
43,3381.000
44,3437.553
45,3486.867
46,3535.790
47,3605.881
48,3768.260
49,3852.165
50,3886.264
51,3926.580
52,3956.559
53,3986.458
54,4073.626
55,4209.400
56,4312.907
57,4414.463
58,4502.866
59,4607.143
60,4656.766
61,4694.907
62,4787.145
63,4904.633
64,4991.391
65,5081.143
66,5174.065
67,5253.626
68,5330.097
69,5423.592
70,5503.452
71,5600.746
72,5688.459
73,5774.659
74,5888.985
75,5995.789
76,6123.518
77,6232.456
78,6373.855
79,6488.902
80,6641.357
81,6840.911
82,7019.977
83,7188.637
84,7398.227
85,7570.341
86,7701.098
87,7884.905
88,8096.216
89,8323.554
90,8576.122
91,8830.990
92,9157.385
93,9578.023
94,9901.516
95,10307.234
96,10937.554
97,11650.618
98,12587.980
99,14462.286
