Percentage served,Time in ms
0,871.096
1,1283.651
2,1618.610
3,2074.897
4,2118.121
5,2131.530
6,2139.377
7,2145.133
8,2150.105
9,2154.599
10,2159.044
11,2162.956
12,2166.433
13,2170.409
14,2173.820
15,2177.550
16,2181.229
17,2185.265
18,2189.970
19,2194.281
20,2198.309
21,2203.263
22,2208.266
23,2212.873
24,2218.050
25,2224.052
26,2231.799
27,2245.713
28,2367.488
29,2496.667
30,2519.635
31,2539.311
32,2561.715
33,2590.709
34,2773.631
35,2866.015
36,2897.502
37,2931.531
38,3097.150
39,3150.089
40,3169.009
41,3186.174
42,3205.088
43,3222.513
44,3255.090
45,3328.896
46,3420.282
47,3479.498
48,3544.351
49,3614.395
50,3764.316
51,3877.908
52,3925.268
53,3959.443
54,3997.791
55,4056.781
56,4200.829
57,4312.023
58,4398.761
59,4499.079
60,4611.114
61,4680.649
62,4746.769
63,4842.585
64,4961.695
65,5041.962
66,5138.928
67,5246.402
68,5314.831
69,5401.164
70,5494.197
71,5591.403
72,5688.560
73,5789.889
74,5910.684
75,6037.054
76,6155.683
77,6259.077
78,6392.663
79,6516.488
80,6681.984
81,6872.867
82,7064.673
83,7272.237
84,7470.226
85,7660.602
86,7800.776
87,7989.502
88,8188.642
89,8440.514
90,8668.277
91,8943.472
92,9259.046
93,9615.695
94,10035.638
95,10516.893
96,11126.089
97,11889.857
98,12855.412
99,14665.019
