Percentage served,Time in ms
0,134.307
1,205.635
2,247.666
3,329.941
4,354.878
5,382.449
6,414.635
7,445.578
8,450.765
9,453.007
10,455.423
11,456.486
12,457.699
13,458.523
14,459.106
15,460.309
16,461.271
17,461.887
18,462.280
19,462.904
20,463.510
21,464.012
22,464.629
23,465.075
24,465.586
25,465.978
26,466.447
27,466.859
28,467.266
29,467.664
30,467.945
31,468.204
32,468.551
33,468.790
34,469.122
35,469.417
36,469.664
37,469.972
38,470.337
39,470.570
40,470.747
41,470.910
42,471.167
43,471.407
44,471.629
45,471.893
46,472.128
47,472.334
48,472.741
49,472.917
50,473.156
51,473.493
52,473.765
53,474.008
54,474.325
55,474.648
56,474.972
57,475.159
58,475.382
59,475.703
60,475.953
61,476.235
62,476.486
63,476.685
64,476.949
65,477.240
66,477.570
67,478.000
68,478.351
69,478.793
70,479.112
71,479.377
72,479.793
73,480.290
74,480.676
75,481.259
76,481.738
77,482.266
78,482.647
79,483.180
80,483.678
81,484.016
82,484.503
83,485.167
84,485.702
85,486.565
86,487.416
87,488.438
88,489.994
89,490.910
90,492.066
91,493.530
92,495.604
93,498.434
94,502.652
95,509.070
96,521.269
97,552.392
98,679.833
99,786.030
