Percentage served,Time in ms
0,776.742
1,1361.547
2,1756.697
3,1812.999
4,1838.204
5,1862.061
6,1889.812
7,1906.208
8,1919.179
9,1927.014
10,1934.780
11,1942.843
12,1950.206
13,1957.344
14,1964.327
15,1972.474
16,1981.842
17,1990.542
18,2000.524
19,2009.862
20,2017.517
21,2023.952
22,2030.862
23,2036.904
24,2042.242
25,2047.793
26,2054.221
27,2059.324
28,2063.803
29,2068.571
30,2073.253
31,2077.038
32,2080.881
33,2084.838
34,2088.813
35,2091.530
36,2094.886
37,2098.578
38,2101.873
39,2105.371
40,2108.787
41,2112.776
42,2116.429
43,2119.750
44,2123.966
45,2127.927
46,2132.781
47,2136.850
48,2141.856
49,2145.723
50,2149.710
51,2154.569
52,2159.355
53,2165.145
54,2171.872
55,2177.682
56,2184.220
57,2192.580
58,2200.078
59,2207.684
60,2216.170
61,2223.056
62,2228.419
63,2232.910
64,2237.552
65,2241.107
66,2244.771
67,2247.543
68,2251.285
69,2254.797
70,2258.395
71,2261.937
72,2265.766
73,2268.672
74,2272.785
75,2276.135
76,2279.978
77,2284.631
78,2288.878
79,2294.202
80,2300.643
81,2317.916
82,2403.720
83,2498.963
84,2611.643
85,2678.453
86,2868.960
87,2972.996
88,3076.407
89,3176.794
90,3290.207
91,3439.654
92,3569.719
93,3710.052
94,3845.377
95,4045.998
96,4223.475
97,4508.267
98,4791.328
99,5277.267
