Percentage served,Time in ms
0,15.530
1,79.913
2,177.574
3,255.818
4,306.003
5,349.515
6,409.008
7,427.728
8,440.208
9,447.308
10,448.953
11,450.949
12,452.647
13,454.553
14,455.473
15,456.536
16,457.410
17,458.071
18,458.701
19,459.256
20,460.011
21,460.546
22,461.349
23,461.975
24,462.641
25,463.248
26,463.742
27,464.220
28,464.865
29,465.422
30,465.989
31,466.491
32,466.860
33,467.320
34,467.687
35,468.117
36,468.375
37,468.758
38,469.156
39,469.690
40,470.128
41,470.610
42,470.838
43,471.103
44,471.364
45,471.580
46,472.069
47,472.426
48,472.648
49,472.980
50,473.362
51,473.699
52,474.005
53,474.288
54,474.671
55,474.941
56,475.196
57,475.578
58,476.137
59,476.414
60,476.761
61,477.189
62,477.608
63,477.899
64,478.230
65,478.639
66,479.197
67,479.479
68,479.812
69,480.210
70,480.671
71,481.001
72,481.379
73,481.966
74,482.546
75,483.207
76,483.849
77,484.429
78,485.211
79,485.915
80,486.406
81,486.885
82,487.528
83,488.595
84,489.458
85,490.614
86,491.456
87,492.572
88,493.929
89,495.531
90,497.415
91,500.865
92,504.253
93,512.411
94,522.833
95,550.274
96,586.192
97,768.410
98,883.681
99,910.420
