Percentage served,Time in ms
0,631.859
1,936.965
2,1031.115
3,1192.794
4,1558.793
5,2090.731
6,2111.183
7,2121.654
8,2129.033
9,2134.326
10,2139.894
11,2145.168
12,2150.299
13,2156.166
14,2161.496
15,2167.065
16,2173.604
17,2179.438
18,2185.733
19,2192.229
20,2199.801
21,2205.578
22,2212.607
23,2219.699
24,2226.056
25,2231.076
26,2236.511
27,2242.858
28,2251.694
29,2278.233
30,2478.796
31,2503.951
32,2526.951
33,2566.645
34,2602.538
35,2822.683
36,2868.067
37,2929.911
38,3041.695
39,3136.733
40,3160.946
41,3187.423
42,3205.527
43,3223.932
44,3242.435
45,3310.302
46,3398.074
47,3465.688
48,3532.420
49,3589.472
50,3731.331
51,3855.863
52,3904.738
53,3940.614
54,3977.007
55,4038.204
56,4116.423
57,4260.175
58,4371.188
59,4468.895
60,4585.596
61,4653.251
62,4734.149
63,4822.477
64,4931.351
65,5017.798
66,5116.375
67,5232.845
68,5318.345
69,5394.269
70,5513.585
71,5609.452
72,5710.990
73,5804.911
74,5931.471
75,6066.736
76,6204.225
77,6335.644
78,6487.241
79,6656.855
80,6869.246
81,7031.798
82,7201.084
83,7412.907
84,7593.319
85,7772.877
86,7954.175
87,8148.827
88,8386.424
89,8619.499
90,8862.151
91,9124.733
92,9402.628
93,9779.337
94,10140.371
95,10587.736
96,11291.384
97,12074.682
98,13116.314
99,14998.677
