Percentage served,Time in ms
0,548.211
1,979.234
2,1374.240
3,1799.883
4,1874.665
5,1893.870
6,1910.014
7,1922.553
8,1943.490
9,1960.294
10,1974.884
11,1985.008
12,1999.138
13,2011.779
14,2019.511
15,2027.578
16,2035.099
17,2040.690
18,2048.121
19,2054.954
20,2062.628
21,2069.925
22,2077.548
23,2083.825
24,2089.853
25,2095.328
26,2100.415
27,2105.951
28,2110.981
29,2116.304
30,2120.313
31,2124.999
32,2129.610
33,2133.743
34,2137.817
35,2142.222
36,2146.221
37,2150.339
38,2154.077
39,2157.799
40,2161.314
41,2165.445
42,2168.445
43,2172.008
44,2175.548
45,2179.253
46,2182.851
47,2185.973
48,2189.170
49,2192.453
50,2196.351
51,2199.388
52,2202.337
53,2205.862
54,2209.286
55,2212.425
56,2215.567
57,2218.778
58,2221.411
59,2224.858
60,2227.735
61,2231.737
62,2235.404
63,2239.448
64,2243.554
65,2247.180
66,2250.987
67,2255.296
68,2258.627
69,2261.569
70,2265.861
71,2269.002
72,2272.304
73,2275.116
74,2278.095
75,2281.483
76,2284.720
77,2288.582
78,2292.003
79,2295.926
80,2300.555
81,2305.056
82,2311.168
83,2318.286
84,2333.037
85,2455.586
86,2565.600
87,2644.936
88,2891.234
89,3025.405
90,3184.663
91,3323.955
92,3502.005
93,3610.871
94,3776.168
95,4040.968
96,4224.047
97,4618.895
98,4866.771
99,5410.994
