Percentage served,Time in ms
0,588.873
1,915.906
2,1241.713
3,1531.219
4,2085.850
5,2105.633
6,2115.775
7,2122.217
8,2127.322
9,2131.425
10,2135.218
11,2138.487
12,2141.596
13,2144.663
14,2147.360
15,2150.409
16,2152.985
17,2155.740
18,2158.352
19,2161.091
20,2163.906
21,2167.130
22,2170.828
23,2175.256
24,2180.129
25,2187.348
26,2203.828
27,2430.189
28,2478.589
29,2494.296
30,2506.080
31,2518.347
32,2533.934
33,2613.297
34,2837.416
35,2862.805
36,2883.410
37,2952.693
38,3125.530
39,3142.502
40,3157.611
41,3174.334
42,3210.766
43,3251.508
44,3365.014
45,3430.959
46,3485.540
47,3536.305
48,3608.164
49,3774.082
50,3856.824
51,3899.667
52,3925.884
53,3951.080
54,3995.291
55,4152.069
56,4250.050
57,4348.298
58,4461.082
59,4562.285
60,4626.703
61,4669.245
62,4758.550
63,4883.611
64,4962.034
65,5049.368
66,5168.457
67,5244.487
68,5340.221
69,5412.511
70,5503.666
71,5613.882
72,5712.633
73,5822.314
74,5941.600
75,6078.715
76,6197.842
77,6338.503
78,6451.563
79,6610.801
80,6785.165
81,6957.490
82,7131.532
83,7313.491
84,7519.756
85,7694.477
86,7918.275
87,8160.874
88,8390.073
89,8636.073
90,8895.333
91,9157.646
92,9469.230
93,9796.058
94,10249.568
95,10743.941
96,11267.846
97,11954.336
98,12923.494
99,14469.677
