Percentage served,Time in ms
0,1671.614
1,2099.083
2,2112.016
3,2122.201
4,2129.787
5,2136.846
6,2143.232
7,2149.191
8,2155.048
9,2161.107
10,2166.623
11,2171.967
12,2177.318
13,2181.976
14,2187.114
15,2192.268
16,2196.735
17,2200.700
18,2205.327
19,2209.686
20,2214.417
21,2218.795
22,2224.375
23,2229.632
24,2236.186
25,2244.154
26,2259.352
27,2464.408
28,2496.122
29,2524.408
30,2551.994
31,2575.892
32,2601.570
33,2827.939
34,2881.232
35,2923.350
36,2978.693
37,3131.551
38,3158.340
39,3180.147
40,3197.966
41,3215.207
42,3234.203
43,3271.358
44,3345.595
45,3439.483
46,3500.157
47,3550.977
48,3618.187
49,3779.626
50,3865.746
51,3915.414
52,3946.976
53,3977.452
54,4017.010
55,4084.779
56,4217.901
57,4300.327
58,4394.933
59,4491.012
60,4585.302
61,4647.782
62,4723.709
63,4803.046
64,4917.798
65,5011.056
66,5102.826
67,5207.901
68,5291.714
69,5362.892
70,5462.249
71,5562.379
72,5665.102
73,5750.491
74,5853.397
75,5967.865
76,6085.105
77,6205.781
78,6318.506
79,6462.996
80,6610.004
81,6788.815
82,6972.932
83,7172.372
84,7389.831
85,7584.265
86,7769.864
87,8003.186
88,8195.912
89,8437.302
90,8687.434
91,8958.064
92,9296.182
93,9664.753
94,10069.582
95,10556.681
96,11195.747
97,11995.428
98,13020.267
99,14729.790
