Percentage served,Time in ms
0,281.531
1,1394.125
2,2553.436
3,3123.647
4,3387.534
5,3432.654
6,3473.904
7,3512.333
8,3539.229
9,3572.865
10,3618.078
11,3657.236
12,3689.799
13,3716.530
14,3736.456
15,3753.467
16,3766.098
17,3776.898
18,3788.155
19,3798.069
20,3810.170
21,3820.550
22,3831.988
23,3844.549
24,3855.062
25,3867.374
26,3882.594
27,3895.866
28,3910.228
29,3924.556
30,3940.506
31,3958.252
32,3978.198
33,3999.269
34,4018.419
35,4045.597
36,4077.153
37,4112.677
38,4156.504
39,4203.216
40,4253.536
41,4300.423
42,4332.631
43,4371.484
44,4408.027
45,4439.593
46,4479.753
47,4516.431
48,4550.423
49,4578.875
50,4606.367
51,4629.595
52,4653.385
53,4678.863
54,4698.711
55,4714.837
56,4727.420
57,4741.969
58,4756.968
59,4771.207
60,4782.953
61,4794.944
62,4807.045
63,4817.559
64,4828.029
65,4838.893
66,4849.416
67,4859.488
68,4870.046
69,4880.173
70,4889.687
71,4900.430
72,4908.270
73,4917.649
74,4928.540
75,4940.509
76,4952.208
77,4963.180
78,4976.145
79,4988.831
80,5002.481
81,5019.330
82,5042.674
83,5075.075
84,5142.107
85,5316.127
86,5449.991
87,5570.942
88,5658.886
89,5732.832
90,5789.514
91,5837.850
92,5892.718
93,5962.288
94,6055.007
95,6516.724
96,6749.866
97,6917.624
98,7314.991
99,8168.292
