Percentage served,Time in ms
0,187.238
1,372.764
2,403.090
3,420.403
4,432.049
5,442.771
6,448.725
7,451.711
8,453.859
9,455.248
10,456.782
11,458.179
12,459.319
13,460.111
14,460.791
15,461.408
16,461.920
17,462.320
18,462.788
19,463.312
20,463.777
21,464.258
22,464.724
23,464.985
24,465.413
25,465.724
26,466.021
27,466.339
28,466.642
29,466.950
30,467.334
31,467.668
32,467.895
33,468.186
34,468.430
35,468.836
36,469.130
37,469.452
38,469.636
39,469.989
40,470.203
41,470.568
42,470.914
43,471.252
44,471.429
45,471.572
46,471.841
47,472.243
48,472.493
49,472.832
50,473.229
51,473.442
52,473.772
53,474.082
54,474.276
55,474.610
56,474.817
57,475.084
58,475.437
59,475.665
60,476.043
61,476.355
62,476.586
63,476.969
64,477.381
65,477.848
66,478.131
67,478.390
68,478.681
69,478.993
70,479.278
71,479.554
72,479.877
73,480.111
74,480.602
75,481.028
76,481.291
77,481.709
78,482.316
79,482.583
80,483.080
81,483.685
82,484.149
83,484.504
84,485.070
85,485.634
86,486.030
87,486.855
88,487.588
89,488.380
90,489.439
91,490.885
92,491.858
93,493.239
94,495.538
95,498.397
96,508.469
97,534.723
98,625.772
99,648.690
