Percentage served,Time in ms
0,162.141
1,242.913
2,319.813
3,352.717
4,400.446
5,423.640
6,430.476
7,434.853
8,439.454
9,443.201
10,446.239
11,447.637
12,449.730
13,450.864
14,451.745
15,453.144
16,453.950
17,454.833
18,455.710
19,456.640
20,457.077
21,457.743
22,458.646
23,459.238
24,459.710
25,460.353
26,461.089
27,461.699
28,462.408
29,463.064
30,463.607
31,464.156
32,464.690
33,465.199
34,465.757
35,466.141
36,466.648
37,467.220
38,467.864
39,468.328
40,468.764
41,469.175
42,469.733
43,470.145
44,470.423
45,470.815
46,471.230
47,471.653
48,472.134
49,472.645
50,473.122
51,473.519
52,474.061
53,474.480
54,474.724
55,475.086
56,475.553
57,476.020
58,476.585
59,477.113
60,477.426
61,477.909
62,478.418
63,478.986
64,479.431
65,479.876
66,480.602
67,481.006
68,481.519
69,482.021
70,482.512
71,483.144
72,483.533
73,484.072
74,484.722
75,485.071
76,485.901
77,486.410
78,486.893
79,487.562
80,488.304
81,488.875
82,489.557
83,490.204
84,490.944
85,491.684
86,492.615
87,493.620
88,494.585
89,495.980
90,497.394
91,499.167
92,501.554
93,503.415
94,510.791
95,520.933
96,586.395
97,612.363
98,635.629
99,674.800
