Percentage served,Time in ms
0,344.619
1,986.052
2,1463.817
3,1772.126
4,1794.196
5,1808.668
6,1821.543
7,1831.488
8,1840.243
9,1849.753
10,1858.588
11,1866.377
12,1874.349
13,1882.937
14,1893.618
15,1906.600
16,1918.647
17,1930.545
18,1942.879
19,1950.810
20,1959.474
21,1966.397
22,1971.616
23,1977.180
24,1981.908
25,1986.764
26,1991.602
27,1995.934
28,1999.355
29,2003.473
30,2007.894
31,2012.477
32,2016.850
33,2021.180
34,2025.454
35,2031.304
36,2035.925
37,2040.761
38,2045.577
39,2050.549
40,2054.941
41,2061.378
42,2067.651
43,2075.862
44,2084.531
45,2096.511
46,2112.138
47,2129.042
48,2142.479
49,2155.825
50,2165.253
51,2173.559
52,2181.068
53,2189.536
54,2198.435
55,2207.368
56,2216.183
57,2222.747
58,2228.745
59,2235.615
60,2240.221
61,2244.061
62,2249.105
63,2254.254
64,2258.952
65,2263.298
66,2267.914
67,2271.871
68,2275.741
69,2279.725
70,2283.024
71,2286.526
72,2290.481
73,2293.806
74,2296.923
75,2300.687
76,2304.480
77,2309.027
78,2313.225
79,2318.159
80,2323.577
81,2331.938
82,2362.425
83,2562.861
84,2648.723
85,2716.291
86,2913.357
87,2999.438
88,3103.631
89,3269.911
90,3389.719
91,3514.432
92,3649.171
93,3840.049
94,4032.381
95,4168.917
96,4494.990
97,4777.106
98,5007.341
99,5532.751
