Percentage served,Time in ms
0,57.763
1,94.655
2,109.513
3,122.264
4,153.169
5,219.164
6,310.102
7,348.679
8,426.050
9,435.030
10,438.554
11,441.116
12,442.713
13,445.147
14,447.162
15,448.537
16,449.854
17,450.571
18,452.145
19,453.262
20,453.963
21,454.789
22,455.999
23,456.982
24,457.756
25,458.547
26,459.531
27,460.090
28,460.948
29,461.596
30,462.226
31,462.872
32,463.469
33,464.221
34,464.804
35,465.380
36,466.090
37,466.692
38,467.279
39,467.972
40,468.520
41,468.928
42,469.515
43,469.951
44,470.424
45,470.936
46,471.381
47,472.107
48,472.587
49,472.927
50,473.442
51,473.902
52,474.356
53,475.093
54,475.545
55,476.077
56,476.580
57,476.855
58,477.295
59,477.879
60,478.147
61,478.598
62,479.065
63,479.490
64,479.991
65,480.683
66,481.012
67,481.611
68,482.221
69,483.147
70,483.619
71,484.074
72,484.712
73,485.228
74,485.747
75,486.475
76,486.970
77,487.471
78,488.470
79,489.325
80,490.057
81,491.063
82,492.031
83,492.747
84,493.584
85,495.016
86,496.541
87,497.592
88,499.510
89,501.608
90,503.994
91,506.392
92,511.865
93,515.429
94,535.915
95,556.802
96,597.129
97,880.442
98,1003.232
99,1051.868
