Percentage served,Time in ms
0,1608.907
1,2095.413
2,2116.709
3,2123.533
4,2129.062
5,2134.068
6,2138.035
7,2141.721
8,2144.810
9,2147.686
10,2150.595
11,2153.463
12,2156.623
13,2159.477
14,2162.947
15,2166.242
16,2169.608
17,2173.558
18,2178.339
19,2183.110
20,2189.343
21,2196.437
22,2204.172
23,2213.861
24,2239.790
25,2476.013
26,2494.150
27,2508.260
28,2523.289
29,2543.578
30,2583.927
31,2836.431
32,2858.561
33,2883.938
34,2929.217
35,3114.457
36,3138.746
37,3154.570
38,3170.060
39,3188.477
40,3206.778
41,3234.811
42,3291.546
43,3378.853
44,3438.253
45,3489.588
46,3542.241
47,3619.278
48,3766.373
49,3861.630
50,3900.776
51,3929.819
52,3954.382
53,3990.051
54,4079.860
55,4205.014
56,4299.725
57,4396.866
58,4502.342
59,4596.857
60,4645.617
61,4699.003
62,4794.627
63,4917.841
64,4987.657
65,5067.459
66,5154.777
67,5235.012
68,5311.987
69,5400.411
70,5480.215
71,5584.327
72,5672.225
73,5767.114
74,5868.686
75,5983.771
76,6090.555
77,6193.168
78,6308.689
79,6426.185
80,6562.146
81,6724.566
82,6902.070
83,7093.263
84,7277.528
85,7486.677
86,7639.048
87,7854.733
88,8076.099
89,8306.402
90,8589.231
91,8850.916
92,9221.326
93,9573.249
94,9953.196
95,10458.805
96,10980.421
97,11761.158
98,12668.779
99,14673.322
