Percentage served,Time in ms
0,361.073
1,582.638
2,651.425
3,729.834
4,892.870
5,1653.085
6,1858.719
7,1895.074
8,1917.990
9,1932.650
10,1945.639
11,1957.386
12,1968.698
13,1979.920
14,1989.925
15,1999.714
16,2010.497
17,2024.968
18,2038.320
19,2049.261
20,2059.026
21,2066.391
22,2073.370
23,2079.223
24,2087.434
25,2093.744
26,2099.783
27,2105.463
28,2110.971
29,2115.557
30,2121.221
31,2127.215
32,2131.751
33,2135.431
34,2139.263
35,2142.635
36,2147.339
37,2150.654
38,2154.788
39,2158.489
40,2161.625
41,2164.748
42,2168.290
43,2171.434
44,2173.982
45,2177.381
46,2180.227
47,2183.194
48,2186.227
49,2189.322
50,2192.285
51,2195.436
52,2198.565
53,2201.951
54,2205.238
55,2208.075
56,2212.061
57,2215.706
58,2218.945
59,2221.502
60,2224.732
61,2228.692
62,2231.789
63,2234.423
64,2237.889
65,2241.687
66,2245.295
67,2248.257
68,2251.601
69,2254.998
70,2258.014
71,2260.868
72,2264.580
73,2268.794
74,2272.263
75,2275.911
76,2280.187
77,2284.906
78,2289.521
79,2294.061
80,2299.242
81,2305.368
82,2313.154
83,2324.356
84,2340.729
85,2539.180
86,2631.560
87,2835.866
88,3038.118
89,3184.653
90,3305.163
91,3516.714
92,3759.981
93,4002.543
94,4176.596
95,4353.144
96,4526.366
97,4796.299
98,5029.835
99,5469.118
