Percentage served,Time in ms
0,793.501
1,1396.007
2,1868.474
3,2093.567
4,2120.187
5,2131.839
6,2138.463
7,2144.415
8,2149.383
9,2153.746
10,2157.839
11,2161.483
12,2164.948
13,2168.159
14,2171.537
15,2174.530
16,2177.449
17,2180.228
18,2183.054
19,2185.931
20,2189.448
21,2192.618
22,2196.911
23,2202.164
24,2208.736
25,2219.505
26,2241.826
27,2430.212
28,2502.962
29,2524.598
30,2539.591
31,2556.166
32,2597.961
33,2850.725
34,2887.494
35,2922.557
36,2984.077
37,3131.202
38,3155.206
39,3171.377
40,3186.751
41,3207.083
42,3247.493
43,3319.610
44,3408.085
45,3458.430
46,3508.511
47,3562.301
48,3657.951
49,3822.903
50,3893.477
51,3927.128
52,3956.197
53,3987.347
54,4032.273
55,4163.347
56,4269.311
57,4358.317
58,4465.664
59,4566.917
60,4638.143
61,4696.020
62,4770.589
63,4884.370
64,4982.552
65,5063.859
66,5164.876
67,5248.987
68,5323.401
69,5420.800
70,5493.790
71,5595.870
72,5714.705
73,5814.092
74,5926.311
75,6056.941
76,6171.221
77,6273.312
78,6387.100
79,6509.200
80,6666.003
81,6847.345
82,7044.823
83,7212.114
84,7406.670
85,7606.223
86,7763.829
87,7964.047
88,8169.118
89,8393.885
90,8638.008
91,8914.915
92,9237.937
93,9605.103
94,10005.158
95,10506.396
96,11035.573
97,11757.409
98,12702.841
99,14678.582
