Percentage served,Time in ms
0,13.860
1,13.987
2,14.021
3,14.066
4,14.097
5,14.128
6,14.154
7,14.194
8,14.238
9,14.313
10,14.390
11,14.764
12,15.060
13,15.460
14,15.703
15,15.966
16,16.286
17,16.695
18,17.168
19,17.445
20,17.792
21,18.056
22,18.372
23,18.573
24,18.915
25,19.266
26,19.603
27,19.780
28,20.092
29,20.592
30,21.082
31,21.599
32,21.983
33,22.289
34,22.831
35,23.400
36,24.047
37,24.501
38,24.939
39,25.839
40,26.570
41,27.259
42,27.754
43,28.441
44,29.528
45,30.402
46,31.385
47,32.587
48,33.443
49,35.343
50,36.783
51,38.144
52,39.726
53,41.436
54,43.473
55,45.918
56,49.604
57,52.126
58,55.007
59,58.598
60,63.450
61,80.141
62,111.635
63,145.314
64,163.983
65,180.564
66,202.205
67,237.993
68,251.418
69,297.873
70,378.675
71,454.437
72,1010.322
73,1011.586
74,1012.689
75,1013.448
76,1013.963
77,1014.762
78,1015.517
79,1016.368
80,1017.145
81,1018.523
82,1020.103
83,1022.444
84,1025.243
85,1029.672
86,1036.355
87,1044.435
88,1096.814
89,3016.623
90,3017.747
91,3018.888
92,3022.276
93,3027.287
94,3047.240
95,7024.333
96,7028.488
97,7040.096
98,15034.808
99,15052.929
