Percentage served,Time in ms
0,983.954
1,1670.413
2,1792.723
3,1840.832
4,1883.033
5,1901.482
6,1911.521
7,1922.902
8,1931.214
9,1940.895
10,1948.983
11,1957.080
12,1965.397
13,1972.432
14,1980.772
15,1988.652
16,1997.240
17,2006.241
18,2016.861
19,2028.038
20,2036.858
21,2044.686
22,2051.271
23,2057.088
24,2061.987
25,2066.362
26,2070.035
27,2074.600
28,2078.334
29,2082.274
30,2085.129
31,2088.124
32,2092.132
33,2096.109
34,2099.656
35,2103.258
36,2106.434
37,2110.072
38,2113.225
39,2116.248
40,2120.343
41,2123.882
42,2127.379
43,2130.877
44,2134.217
45,2137.960
46,2142.101
47,2146.275
48,2152.942
49,2159.550
50,2169.851
51,2179.375
52,2190.480
53,2199.060
54,2205.445
55,2211.645
56,2216.902
57,2222.348
58,2226.792
59,2231.738
60,2236.206
61,2239.575
62,2244.507
63,2248.738
64,2255.500
65,2259.460
66,2264.211
67,2268.870
68,2272.260
69,2275.810
70,2279.073
71,2282.094
72,2285.230
73,2288.583
74,2292.112
75,2295.799
76,2298.973
77,2302.928
78,2306.907
79,2309.996
80,2317.394
81,2325.468
82,2341.015
83,2493.958
84,2610.157
85,2678.174
86,2768.671
87,2846.409
88,2945.248
89,3043.200
90,3127.156
91,3253.927
92,3408.176
93,3570.104
94,3793.972
95,4087.279
96,4231.459
97,4577.394
98,4849.803
99,5272.430
