Percentage served,Time in ms
0,14.235
1,14.569
2,14.654
3,14.741
4,14.856
5,15.247
6,15.705
7,16.198
8,16.576
9,16.969
10,17.462
11,17.995
12,18.385
13,18.896
14,19.381
15,20.002
16,20.615
17,21.335
18,22.082
19,23.012
20,23.738
21,24.606
22,25.685
23,26.760
24,27.980
25,29.095
26,30.858
27,33.428
28,36.262
29,38.573
30,42.160
31,45.521
32,50.132
33,55.656
34,64.206
35,99.294
36,154.089
37,220.839
38,280.607
39,331.380
40,369.128
41,410.476
42,448.984
43,464.694
44,477.262
45,524.830
46,572.695
47,597.514
48,624.147
49,650.584
50,690.064
51,742.116
52,768.391
53,804.934
54,936.641
55,1011.894
56,1013.025
57,1013.846
58,1014.456
59,1015.138
60,1016.043
61,1016.957
62,1018.361
63,1020.389
64,1022.522
65,1025.705
66,1030.169
67,1038.740
68,1056.269
69,1126.691
70,1218.668
71,1324.596
72,1433.107
73,1607.412
74,1730.381
75,1889.315
76,2470.468
77,3016.017
78,3017.466
79,3018.932
80,3020.277
81,3022.639
82,3026.677
83,3032.234
84,3048.670
85,3435.513
86,7022.318
87,7025.627
88,7028.865
89,7033.958
90,7045.647
91,7213.893
92,15037.848
93,15044.272
94,15058.618
95,31060.736
96,31079.715
97,31145.446
98,63138.560
99,63211.944
