Percentage served,Time in ms
0,617.348
1,1018.008
2,1304.907
3,1713.896
4,2089.189
5,2113.142
6,2127.008
7,2134.571
8,2138.748
9,2142.594
10,2145.776
11,2148.627
12,2151.311
13,2153.856
14,2156.179
15,2158.669
16,2161.138
17,2163.431
18,2165.816
19,2168.101
20,2170.335
21,2172.668
22,2175.646
23,2179.139
24,2182.407
25,2186.768
26,2193.116
27,2207.827
28,2294.935
29,2485.463
30,2506.771
31,2518.867
32,2529.955
33,2543.325
34,2660.721
35,2850.316
36,2873.356
37,2892.590
38,2988.046
39,3139.636
40,3154.997
41,3167.127
42,3182.584
43,3216.822
44,3251.239
45,3387.929
46,3444.659
47,3496.003
48,3541.417
49,3637.713
50,3823.686
51,3887.560
52,3926.829
53,3953.799
54,3980.965
55,4059.405
56,4218.882
57,4318.308
58,4434.633
59,4546.666
60,4631.328
61,4673.008
62,4732.508
63,4877.630
64,4968.727
65,5049.997
66,5141.428
67,5235.804
68,5322.189
69,5412.498
70,5519.999
71,5629.101
72,5720.904
73,5821.753
74,5935.135
75,6050.654
76,6154.087
77,6302.840
78,6440.401
79,6590.604
80,6775.267
81,6980.162
82,7143.710
83,7350.065
84,7535.309
85,7680.185
86,7919.026
87,8157.689
88,8416.875
89,8655.141
90,8931.677
91,9250.620
92,9532.569
93,9881.246
94,10303.726
95,10762.003
96,11465.449
97,12198.793
98,13307.645
99,15083.750
