Percentage served,Time in ms
0,796.874
1,1504.679
2,1784.544
3,1852.182
4,1897.973
5,1915.324
6,1926.661
7,1939.130
8,1948.253
9,1957.663
10,1967.668
11,1976.966
12,1985.301
13,1993.137
14,1999.283
15,2005.928
16,2012.562
17,2018.243
18,2024.071
19,2029.815
20,2034.597
21,2039.343
22,2045.173
23,2049.938
24,2054.909
25,2061.781
26,2069.032
27,2077.042
28,2086.331
29,2097.736
30,2107.533
31,2115.914
32,2121.686
33,2128.400
34,2133.910
35,2139.074
36,2144.249
37,2147.970
38,2152.371
39,2156.278
40,2159.796
41,2162.654
42,2165.828
43,2169.619
44,2173.476
45,2177.096
46,2180.480
47,2183.947
48,2187.617
49,2190.638
50,2193.952
51,2197.135
52,2200.192
53,2203.397
54,2206.279
55,2208.596
56,2212.178
57,2215.012
58,2217.328
59,2219.495
60,2222.100
61,2224.159
62,2226.371
63,2228.352
64,2230.860
65,2233.002
66,2235.303
67,2237.599
68,2240.014
69,2242.571
70,2244.933
71,2247.892
72,2250.848
73,2253.756
74,2256.811
75,2260.083
76,2263.229
77,2267.663
78,2272.252
79,2276.742
80,2281.807
81,2286.551
82,2293.516
83,2307.580
84,2405.127
85,2585.391
86,2667.229
87,2815.110
88,2904.880
89,2986.735
90,3101.928
91,3242.026
92,3437.879
93,3630.794
94,3836.491
95,4058.200
96,4202.398
97,4623.913
98,4842.552
99,5319.774
