Percentage served,Time in ms
0,142.682
1,283.132
2,325.634
3,376.252
4,407.800
5,417.989
6,428.242
7,432.810
8,436.563
9,439.789
10,442.751
11,444.289
12,445.621
13,446.851
14,448.253
15,449.428
16,451.058
17,451.840
18,453.046
19,453.887
20,454.933
21,455.730
22,456.382
23,457.480
24,458.475
25,459.317
26,460.058
27,460.725
28,461.495
29,462.083
30,462.853
31,463.340
32,463.884
33,464.591
34,465.106
35,465.943
36,466.532
37,467.042
38,467.514
39,468.142
40,468.625
41,469.183
42,469.635
43,470.227
44,470.710
45,471.265
46,471.756
47,472.125
48,472.804
49,473.571
50,474.077
51,474.579
52,474.990
53,475.447
54,475.819
55,476.437
56,477.011
57,477.732
58,478.301
59,478.915
60,479.538
61,480.043
62,480.566
63,481.116
64,481.672
65,482.210
66,482.742
67,483.151
68,483.584
69,484.281
70,485.015
71,485.748
72,486.306
73,487.022
74,487.632
75,488.179
76,488.712
77,489.421
78,490.063
79,490.683
80,491.583
81,492.674
82,493.554
83,494.649
84,495.676
85,496.602
86,497.546
87,499.238
88,500.980
89,503.149
90,504.567
91,507.463
92,510.788
93,512.872
94,519.173
95,524.105
96,533.244
97,542.144
98,598.851
99,703.980
