Percentage served,Time in ms
0,667.336
1,1006.804
2,1157.282
3,1656.125
4,1684.078
5,1701.615
6,1725.775
7,1748.532
8,1769.312
9,1784.817
10,1799.659
11,1813.063
12,1830.978
13,1850.281
14,1875.777
15,1891.754
16,1905.137
17,1922.272
18,1932.907
19,1948.801
20,1963.845
21,1988.094
22,2005.187
23,2024.657
24,2048.879
25,2070.898
26,2086.069
27,2105.789
28,2121.525
29,2132.089
30,2140.083
31,2146.760
32,2151.438
33,2155.782
34,2160.210
35,2164.066
36,2168.798
37,2172.033
38,2175.967
39,2179.852
40,2183.117
41,2186.736
42,2189.539
43,2192.867
44,2195.955
45,2198.882
46,2201.904
47,2204.726
48,2207.712
49,2210.304
50,2213.305
51,2216.035
52,2219.085
53,2221.680
54,2224.696
55,2227.456
56,2230.059
57,2232.973
58,2235.186
59,2237.428
60,2239.711
61,2242.337
62,2245.024
63,2246.941
64,2249.668
65,2251.973
66,2254.442
67,2257.021
68,2259.368
69,2262.115
70,2265.023
71,2267.721
72,2270.835
73,2273.504
74,2276.714
75,2279.913
76,2283.008
77,2286.619
78,2291.245
79,2296.026
80,2301.338
81,2308.153
82,2316.287
83,2331.735
84,2532.934
85,2608.284
86,2671.832
87,2822.509
88,3004.661
89,3185.568
90,3292.944
91,3427.087
92,3579.719
93,3740.387
94,3961.048
95,4139.829
96,4464.752
97,4698.193
98,4901.919
99,5452.629
