Percentage served,Time in ms
0,14.294
1,14.564
2,14.634
3,14.695
4,14.802
5,15.048
6,15.492
7,16.021
8,16.421
9,16.811
10,17.175
11,17.680
12,18.276
13,18.878
14,19.410
15,20.045
16,20.768
17,21.647
18,22.609
19,23.686
20,24.930
21,26.641
22,28.635
23,30.787
24,33.816
25,37.723
26,44.522
27,56.206
28,90.244
29,127.510
30,171.827
31,219.392
32,269.270
33,335.243
34,409.550
35,474.323
36,560.535
37,632.848
38,684.202
39,748.226
40,824.558
41,937.841
42,1011.655
43,1012.291
44,1013.069
45,1013.821
46,1014.428
47,1014.990
48,1015.706
49,1016.515
50,1017.404
51,1018.837
52,1020.916
53,1023.613
54,1027.905
55,1036.974
56,1062.057
57,1153.786
58,1319.574
59,1583.730
60,2034.031
61,3016.091
62,3017.271
63,3018.272
64,3019.086
65,3020.282
66,3022.198
67,3024.666
68,3029.605
69,3039.166
70,3189.469
71,3673.147
72,4169.514
73,7023.433
74,7025.121
75,7027.045
76,7029.123
77,7032.390
78,7040.223
79,7116.824
80,7407.046
81,15036.032
82,15040.446
83,15044.225
84,15048.857
85,15055.675
86,15095.638
87,15536.008
88,16047.515
89,31057.978
90,31073.547
91,31083.709
92,31105.883
93,31574.984
94,63128.420
95,63160.860
96,63899.535
97,127217.903
98,127249.793
99,127280.062
