Percentage served,Time in ms
0,249.456
1,1861.879
2,2125.100
3,2141.121
4,2148.956
5,2155.406
6,2160.239
7,2164.754
8,2169.046
9,2173.119
10,2176.620
11,2180.137
12,2183.744
13,2187.136
14,2190.328
15,2193.522
16,2196.910
17,2200.678
18,2204.462
19,2208.541
20,2213.335
21,2218.655
22,2224.177
23,2230.234
24,2235.221
25,2240.726
26,2248.463
27,2257.421
28,2460.852
29,2520.599
30,2539.708
31,2557.201
32,2576.113
33,2604.359
34,2841.998
35,2896.517
36,2938.393
37,3025.997
38,3157.532
39,3176.846
40,3193.370
41,3209.471
42,3227.525
43,3247.000
44,3294.876
45,3392.022
46,3456.993
47,3515.621
48,3562.557
49,3632.965
50,3791.979
51,3894.941
52,3929.778
53,3957.579
54,3989.257
55,4022.181
56,4075.101
57,4193.217
58,4301.173
59,4396.957
60,4524.551
61,4645.507
62,4702.884
63,4773.253
64,4880.147
65,4994.416
66,5090.508
67,5216.974
68,5293.466
69,5365.103
70,5460.854
71,5555.145
72,5657.109
73,5743.625
74,5839.994
75,5973.204
76,6104.748
77,6212.122
78,6330.911
79,6454.154
80,6579.540
81,6763.469
82,6961.944
83,7152.273
84,7359.594
85,7559.328
86,7716.881
87,7895.538
88,8138.391
89,8347.647
90,8610.103
91,8870.962
92,9272.335
93,9686.115
94,10121.834
95,10655.369
96,11340.848
97,12085.091
98,13049.865
99,15012.543
