Percentage served,Time in ms
0,154.533
1,335.709
2,381.905
3,416.214
4,428.472
5,434.112
6,437.527
7,440.648
8,443.370
9,445.582
10,447.073
11,448.317
12,449.236
13,450.353
14,451.302
15,451.942
16,452.663
17,453.257
18,453.672
19,454.274
20,454.840
21,455.391
22,455.892
23,456.299
24,456.716
25,457.232
26,457.627
27,457.947
28,458.411
29,459.032
30,459.440
31,459.692
32,459.985
33,460.220
34,460.593
35,460.865
36,461.107
37,461.415
38,461.798
39,462.207
40,462.473
41,462.773
42,462.981
43,463.437
44,463.825
45,464.104
46,464.518
47,464.814
48,465.022
49,465.366
50,465.639
51,465.957
52,466.206
53,466.567
54,466.903
55,467.263
56,467.750
57,467.999
58,468.425
59,468.909
60,469.228
61,469.541
62,470.006
63,470.368
64,470.661
65,471.101
66,471.738
67,472.160
68,472.621
69,473.154
70,473.467
71,473.901
72,474.325
73,474.963
74,475.336
75,475.720
76,476.199
77,476.831
78,477.496
79,478.275
80,478.858
81,479.448
82,480.443
83,481.593
84,482.297
85,483.111
86,484.210
87,485.506
88,486.294
89,487.456
90,488.483
91,490.210
92,492.107
93,493.315
94,495.300
95,497.593
96,502.261
97,507.993
98,529.105
99,641.711
