Percentage served,Time in ms
0,25.574
1,48.511
2,330.296
3,369.735
4,397.998
5,418.325
6,430.684
7,435.547
8,440.081
9,442.190
10,443.818
11,445.215
12,446.174
13,447.742
14,449.151
15,449.947
16,451.015
17,452.017
18,453.522
19,454.497
20,455.496
21,456.295
22,457.276
23,458.243
24,459.080
25,460.065
26,461.302
27,462.497
28,463.195
29,463.781
30,464.550
31,465.181
32,465.869
33,466.523
34,467.469
35,468.122
36,468.816
37,469.436
38,470.062
39,470.508
40,470.972
41,471.366
42,471.871
43,472.236
44,472.736
45,473.331
46,473.813
47,474.234
48,474.599
49,475.000
50,475.473
51,475.873
52,476.247
53,476.731
54,477.277
55,477.719
56,478.239
57,478.718
58,479.204
59,479.561
60,479.967
61,480.356
62,480.970
63,481.669
64,482.185
65,482.696
66,483.215
67,483.586
68,483.908
69,484.216
70,484.697
71,485.269
72,485.859
73,486.299
74,486.629
75,487.209
76,487.761
77,488.605
78,489.396
79,490.159
80,491.617
81,492.497
82,493.626
83,494.969
84,495.881
85,497.515
86,499.535
87,502.219
88,504.325
89,508.601
90,512.938
91,522.440
92,530.726
93,542.252
94,562.465
95,591.830
96,633.650
97,699.986
98,738.501
99,758.136
