Percentage served,Time in ms
0,309.276
1,486.168
2,553.531
3,593.001
4,661.560
5,992.950
6,1866.306
7,1911.162
8,1929.337
9,1940.699
10,1948.869
11,1958.032
12,1965.908
13,1974.013
14,1982.569
15,1990.517
16,1999.282
17,2008.875
18,2019.400
19,2027.314
20,2036.065
21,2044.201
22,2051.302
23,2056.783
24,2062.082
25,2066.665
26,2071.036
27,2074.612
28,2078.091
29,2081.433
30,2084.688
31,2088.220
32,2091.185
33,2094.897
34,2098.204
35,2101.683
36,2105.307
37,2108.778
38,2112.719
39,2116.204
40,2119.791
41,2123.018
42,2126.434
43,2129.933
44,2133.915
45,2137.812
46,2141.264
47,2145.235
48,2149.300
49,2153.883
50,2158.073
51,2161.774
52,2167.171
53,2171.451
54,2175.484
55,2179.968
56,2184.950
57,2189.196
58,2193.812
59,2198.719
60,2204.473
61,2209.726
62,2215.119
63,2220.551
64,2227.490
65,2234.393
66,2240.218
67,2246.174
68,2251.576
69,2256.075
70,2260.271
71,2264.633
72,2268.883
73,2272.150
74,2275.666
75,2280.193
76,2284.178
77,2288.616
78,2292.972
79,2297.860
80,2305.320
81,2314.280
82,2333.785
83,2443.428
84,2613.697
85,2711.152
86,2973.099
87,3062.059
88,3176.609
89,3314.167
90,3535.378
91,3663.109
92,3868.734
93,4116.884
94,4254.205
95,4395.831
96,4497.504
97,4735.857
98,5050.596
99,5415.776
