Percentage served,Time in ms
0,283.506
1,1454.224
2,2535.360
3,3225.880
4,3423.106
5,3804.711
6,3840.666
7,3861.426
8,3883.927
9,3905.632
10,3922.567
11,3941.485
12,3958.691
13,3976.736
14,3991.897
15,4007.935
16,4025.204
17,4043.147
18,4058.288
19,4073.313
20,4087.611
21,4102.432
22,4119.791
23,4140.536
24,4160.628
25,4181.718
26,4198.843
27,4212.778
28,4224.910
29,4237.422
30,4247.670
31,4256.591
32,4266.064
33,4275.238
34,4283.728
35,4291.666
36,4300.641
37,4308.635
38,4317.168
39,4326.167
40,4335.583
41,4343.334
42,4352.129
43,4360.919
44,4370.478
45,4379.416
46,4387.512
47,4395.515
48,4402.408
49,4409.570
50,4415.361
51,4421.362
52,4426.733
53,4433.658
54,4440.230
55,4446.897
56,4454.557
57,4463.064
58,4470.811
59,4479.649
60,4488.473
61,4499.582
62,4511.138
63,4522.895
64,4537.282
65,4551.124
66,4569.622
67,4585.368
68,4604.754
69,4627.051
70,4651.221
71,4678.600
72,4711.629
73,4744.728
74,4781.770
75,4811.092
76,4842.005
77,4868.435
78,4889.295
79,4912.136
80,4933.773
81,4956.945
82,4979.018
83,5005.327
84,5034.781
85,5075.891
86,5131.240
87,5207.917
88,5275.809
89,5334.774
90,5386.552
91,5433.984
92,5501.334
93,5616.323
94,5732.253
95,5843.199
96,5988.535
97,6211.307
98,6752.825
99,7239.482
