Percentage served,Time in ms
0,161.946
1,274.346
2,354.617
3,405.174
4,426.678
5,438.138
6,443.426
7,447.059
8,449.673
9,450.977
10,451.945
11,453.232
12,454.423
13,455.356
14,456.705
15,457.543
16,458.510
17,459.320
18,460.101
19,460.847
20,461.383
21,462.088
22,462.697
23,463.247
24,463.647
25,464.025
26,464.579
27,465.017
28,465.322
29,465.910
30,466.321
31,466.786
32,467.219
33,467.593
34,468.222
35,468.844
36,469.202
37,469.521
38,469.859
39,470.162
40,470.488
41,470.895
42,471.286
43,471.583
44,471.844
45,472.157
46,472.449
47,472.673
48,473.125
49,473.324
50,473.723
51,474.004
52,474.516
53,474.834
54,475.047
55,475.240
56,475.472
57,475.833
58,476.023
59,476.407
60,476.757
61,477.156
62,477.609
63,478.038
64,478.376
65,478.813
66,479.110
67,479.453
68,479.806
69,480.259
70,480.638
71,481.172
72,481.555
73,481.969
74,482.482
75,483.018
76,483.441
77,483.981
78,484.445
79,484.870
80,485.605
81,486.090
82,486.451
83,486.931
84,487.671
85,488.251
86,489.072
87,489.748
88,490.389
89,491.689
90,492.526
91,493.879
92,494.725
93,496.457
94,500.263
95,504.411
96,510.807
97,521.226
98,604.871
99,681.030
