Percentage served,Time in ms
0,23.678
1,89.555
2,112.150
3,136.930
4,198.201
5,339.981
6,393.377
7,425.622
8,437.289
9,441.836
10,446.579
11,449.467
12,451.731
13,453.565
14,454.761
15,455.838
16,456.720
17,457.816
18,458.710
19,459.348
20,459.998
21,460.769
22,461.477
23,462.252
24,462.928
25,463.863
26,464.365
27,464.745
28,465.147
29,465.710
30,466.069
31,466.567
32,466.994
33,467.289
34,467.594
35,467.907
36,468.312
37,468.732
38,468.933
39,469.475
40,469.698
41,469.998
42,470.328
43,470.621
44,470.985
45,471.358
46,471.772
47,472.058
48,472.345
49,472.646
50,472.956
51,473.337
52,473.568
53,473.984
54,474.232
55,474.538
56,474.924
57,475.138
58,475.434
59,475.875
60,476.203
61,476.538
62,476.915
63,477.263
64,477.728
65,478.036
66,478.381
67,478.862
68,479.272
69,479.710
70,480.298
71,480.780
72,481.287
73,481.785
74,482.165
75,482.557
76,483.071
77,483.399
78,483.805
79,484.419
80,484.937
81,485.688
82,486.602
83,487.597
84,488.224
85,489.064
86,489.859
87,490.716
88,491.877
89,492.712
90,494.651
91,496.725
92,499.239
93,502.366
94,507.613
95,520.533
96,561.431
97,850.181
98,950.823
99,1000.239
