Percentage served,Time in ms
0,197.659
1,814.364
2,1286.760
3,1748.992
4,1802.372
5,1834.476
6,1873.557
7,1898.374
8,1915.108
9,1927.509
10,1939.225
11,1949.781
12,1960.021
13,1968.877
14,1976.264
15,1983.374
16,1990.321
17,1997.670
18,2005.730
19,2012.086
20,2019.442
21,2026.902
22,2033.244
23,2040.389
24,2047.179
25,2054.618
26,2061.519
27,2069.585
28,2080.197
29,2091.065
30,2101.777
31,2111.707
32,2122.061
33,2132.648
34,2143.212
35,2156.580
36,2174.843
37,2204.884
38,2223.771
39,2240.887
40,2253.928
41,2264.439
42,2274.987
43,2284.025
44,2292.939
45,2302.021
46,2310.440
47,2318.094
48,2325.770
49,2333.024
50,2341.348
51,2349.521
52,2357.837
53,2365.616
54,2373.484
55,2381.005
56,2389.982
57,2399.047
58,2407.993
59,2418.658
60,2427.223
61,2438.532
62,2450.720
63,2463.838
64,2478.256
65,2492.441
66,2507.892
67,2521.610
68,2535.469
69,2544.901
70,2554.955
71,2564.745
72,2575.394
73,2584.137
74,2593.195
75,2601.364
76,2607.597
77,2613.921
78,2620.093
79,2625.522
80,2630.397
81,2635.721
82,2641.365
83,2647.550
84,2653.892
85,2660.595
86,2668.313
87,2677.274
88,2684.990
89,2693.001
90,2700.502
91,2709.477
92,2720.596
93,2730.403
94,2739.872
95,2747.907
96,2759.038
97,2777.337
98,2810.214
99,2848.925
