Percentage served,Time in ms
0,458.866
1,705.427
2,788.920
3,854.734
4,944.632
5,1194.603
6,2034.780
7,2097.910
8,2110.308
9,2116.479
10,2121.417
11,2125.129
12,2128.511
13,2131.772
14,2134.498
15,2137.357
16,2140.037
17,2142.626
18,2145.038
19,2147.780
20,2150.011
21,2152.575
22,2155.603
23,2158.737
24,2162.173
25,2166.745
26,2172.231
27,2181.133
28,2409.753
29,2474.601
30,2487.977
31,2498.790
32,2510.863
33,2526.277
34,2751.501
35,2832.966
36,2853.698
37,2872.687
38,2959.812
39,3123.217
40,3138.484
41,3150.746
42,3164.343
43,3191.401
44,3221.435
45,3350.279
46,3417.133
47,3456.805
48,3505.697
49,3573.141
50,3732.096
51,3843.533
52,3893.203
53,3921.527
54,3949.454
55,4022.427
56,4190.524
57,4282.718
58,4388.021
59,4512.407
60,4601.443
61,4641.015
62,4701.131
63,4845.108
64,4942.024
65,5014.371
66,5099.271
67,5202.521
68,5285.920
69,5392.545
70,5533.468
71,5649.243
72,5744.073
73,5861.402
74,5980.806
75,6095.451
76,6231.716
77,6371.841
78,6506.875
79,6701.329
80,6923.905
81,7092.117
82,7298.735
83,7510.303
84,7682.795
85,7894.146
86,8135.230
87,8377.632
88,8583.764
89,8843.244
90,9162.123
91,9473.681
92,9808.923
93,10159.537
94,10490.949
95,10934.603
96,11487.443
97,12285.578
98,13328.614
99,15288.977
