Percentage served,Time in ms
0,141.463
1,224.879
2,309.804
3,365.932
4,426.561
5,432.399
6,436.850
7,439.896
8,442.030
9,443.461
10,444.883
11,446.900
12,449.003
13,450.069
14,450.976
15,452.057
16,452.859
17,453.678
18,454.754
19,455.724
20,456.864
21,457.553
22,458.216
23,458.860
24,459.524
25,460.215
26,460.989
27,461.900
28,462.891
29,463.460
30,464.216
31,464.754
32,465.327
33,465.933
34,466.340
35,466.755
36,467.326
37,467.815
38,468.237
39,468.537
40,469.239
41,469.852
42,470.444
43,470.938
44,471.382
45,471.932
46,472.309
47,472.725
48,473.067
49,473.445
50,473.935
51,474.228
52,474.715
53,475.009
54,475.458
55,475.837
56,476.338
57,476.677
58,477.237
59,477.633
60,478.039
61,478.384
62,478.770
63,479.409
64,479.942
65,480.494
66,480.917
67,481.364
68,481.950
69,482.600
70,482.992
71,483.424
72,483.965
73,484.491
74,485.090
75,485.602
76,486.278
77,486.948
78,487.485
79,488.053
80,488.661
81,489.602
82,490.155
83,490.733
84,491.536
85,492.275
86,492.872
87,493.955
88,494.849
89,496.010
90,497.542
91,498.375
92,499.752
93,501.697
94,503.414
95,505.937
96,512.737
97,552.717
98,627.746
99,723.061
