Percentage served,Time in ms
0,149.076
1,1296.570
2,2111.566
3,2121.962
4,2130.256
5,2136.708
6,2141.954
7,2146.860
8,2151.240
9,2155.595
10,2160.205
11,2164.052
12,2167.917
13,2171.795
14,2175.992
15,2180.493
16,2185.267
17,2189.252
18,2193.927
19,2198.926
20,2203.591
21,2208.622
22,2214.394
23,2220.456
24,2226.908
25,2236.257
26,2257.267
27,2481.583
28,2505.323
29,2525.946
30,2545.535
31,2571.000
32,2617.507
33,2848.929
34,2885.107
35,2918.672
36,2967.619
37,3132.815
38,3155.947
39,3175.676
40,3191.233
41,3211.372
42,3230.656
43,3271.844
44,3380.038
45,3454.861
46,3510.258
47,3559.546
48,3631.344
49,3785.830
50,3873.027
51,3910.763
52,3939.972
53,3969.625
54,4006.822
55,4059.421
56,4187.313
57,4298.807
58,4404.603
59,4509.782
60,4607.767
61,4662.578
62,4724.934
63,4814.814
64,4936.074
65,5008.095
66,5112.373
67,5223.709
68,5298.969
69,5375.585
70,5464.691
71,5571.163
72,5661.530
73,5751.420
74,5860.193
75,5968.616
76,6081.754
77,6204.447
78,6329.330
79,6465.428
80,6621.304
81,6802.495
82,6977.485
83,7172.004
84,7388.063
85,7577.207
86,7744.261
87,7948.512
88,8174.426
89,8415.654
90,8657.973
91,8932.068
92,9271.938
93,9634.896
94,10023.542
95,10559.904
96,11256.698
97,12038.695
98,13127.673
99,14867.484
