Percentage served,Time in ms
0,163.934
1,851.405
2,1137.659
3,1380.171
4,1754.312
5,2093.420
6,2121.729
7,2133.068
8,2141.721
9,2148.283
10,2153.922
11,2158.747
12,2163.501
13,2168.051
14,2172.433
15,2176.959
16,2181.135
17,2185.373
18,2189.436
19,2193.888
20,2198.159
21,2201.867
22,2206.570
23,2210.567
24,2215.317
25,2220.154
26,2225.526
27,2230.705
28,2238.227
29,2252.809
30,2462.917
31,2512.140
32,2538.174
33,2561.744
34,2584.547
35,2653.913
36,2860.898
37,2902.426
38,2944.426
39,3117.480
40,3153.937
41,3176.460
42,3194.851
43,3211.162
44,3228.859
45,3262.053
46,3337.287
47,3437.512
48,3506.570
49,3561.159
50,3665.410
51,3826.519
52,3896.591
53,3935.380
54,3966.578
55,4005.994
56,4055.261
57,4188.140
58,4302.170
59,4411.684
60,4525.332
61,4629.616
62,4710.359
63,4780.094
64,4906.664
65,4997.128
66,5095.007
67,5221.171
68,5297.535
69,5367.916
70,5456.789
71,5566.531
72,5676.191
73,5769.778
74,5882.801
75,6024.049
76,6162.308
77,6286.437
78,6417.463
79,6580.698
80,6784.829
81,6996.945
82,7196.569
83,7412.558
84,7612.433
85,7786.559
86,7995.852
87,8181.254
88,8410.996
89,8686.629
90,8964.802
91,9316.389
92,9655.171
93,9971.514
94,10332.094
95,10817.249
96,11473.916
97,12270.154
98,13291.680
99,15369.179
