Percentage served,Time in ms
0,69.709
1,265.110
2,331.943
3,358.985
4,383.477
5,396.034
6,408.035
7,416.313
8,423.534
9,429.052
10,435.403
11,438.053
12,440.576
13,442.503
14,443.640
15,444.688
16,446.310
17,447.314
18,448.519
19,449.904
20,450.837
21,451.597
22,452.376
23,452.904
24,453.457
25,454.019
26,454.756
27,455.656
28,456.250
29,456.973
30,457.566
31,458.005
32,458.536
33,459.169
34,459.588
35,460.151
36,460.890
37,461.386
38,462.039
39,462.591
40,462.967
41,463.406
42,463.707
43,464.050
44,464.594
45,465.158
46,465.798
47,466.449
48,466.977
49,467.592
50,468.002
51,468.338
52,468.805
53,469.155
54,469.699
55,470.205
56,470.709
57,471.341
58,471.984
59,472.478
60,472.825
61,473.360
62,473.954
63,474.584
64,474.910
65,475.404
66,475.955
67,476.518
68,476.927
69,477.526
70,478.086
71,478.647
72,479.378
73,480.137
74,480.658
75,481.316
76,481.813
77,482.496
78,483.286
79,483.800
80,484.564
81,485.140
82,485.869
83,486.662
84,487.992
85,489.138
86,490.303
87,491.516
88,493.074
89,494.425
90,496.433
91,498.168
92,500.183
93,504.075
94,509.017
95,514.687
96,521.283
97,533.767
98,575.659
99,628.912
