Percentage served,Time in ms
0,340.811
1,981.148
2,1500.560
3,1839.412
4,1888.053
5,1911.902
6,1930.124
7,1943.013
8,1958.998
9,1973.112
10,1988.109
11,2000.053
12,2012.042
13,2021.405
14,2031.489
15,2040.021
16,2047.043
17,2052.936
18,2059.189
19,2065.481
20,2071.263
21,2076.731
22,2081.819
23,2087.244
24,2093.978
25,2101.140
26,2107.387
27,2115.562
28,2121.709
29,2126.295
30,2130.395
31,2134.470
32,2138.629
33,2142.310
34,2145.720
35,2149.819
36,2153.716
37,2157.461
38,2162.754
39,2168.252
40,2173.429
41,2179.346
42,2186.137
43,2190.734
44,2195.114
45,2198.976
46,2202.593
47,2205.640
48,2208.679
49,2211.551
50,2214.492
51,2217.419
52,2220.195
53,2223.212
54,2225.430
55,2228.140
56,2230.796
57,2233.340
58,2235.908
59,2238.355
60,2240.557
61,2242.641
62,2245.034
63,2247.390
64,2249.649
65,2252.178
66,2254.730
67,2257.777
68,2260.549
69,2263.169
70,2265.597
71,2268.830
72,2271.559
73,2274.375
74,2277.251
75,2279.877
76,2283.072
77,2286.333
78,2289.152
79,2292.998
80,2296.624
81,2300.900
82,2304.785
83,2310.791
84,2316.464
85,2328.148
86,2407.828
87,2616.245
88,2694.068
89,2974.086
90,3122.860
91,3270.334
92,3388.380
93,3506.891
94,3651.723
95,3980.933
96,4145.402
97,4620.416
98,4844.686
99,5397.535
