Percentage served,Time in ms
0,80.285
1,204.139
2,296.076
3,368.534
4,382.971
5,427.017
6,436.878
7,442.066
8,445.270
9,446.296
10,448.276
11,450.074
12,451.613
13,453.106
14,454.201
15,455.381
16,456.173
17,457.048
18,457.763
19,458.661
20,459.600
21,460.194
22,460.665
23,461.339
24,461.850
25,462.439
26,462.880
27,463.608
28,464.197
29,464.729
30,465.202
31,465.617
32,466.163
33,466.567
34,466.950
35,467.255
36,467.783
37,468.095
38,468.558
39,468.971
40,469.490
41,469.952
42,470.340
43,470.871
44,471.191
45,471.611
46,472.004
47,472.447
48,472.700
49,473.155
50,473.540
51,473.866
52,474.316
53,474.668
54,475.043
55,475.419
56,475.860
57,476.185
58,476.673
59,477.063
60,477.279
61,477.600
62,477.967
63,478.308
64,478.643
65,478.932
66,479.308
67,479.696
68,480.079
69,480.770
70,481.167
71,481.654
72,482.208
73,482.706
74,483.144
75,483.667
76,484.135
77,484.495
78,485.170
79,485.708
80,486.256
81,486.763
82,487.533
83,488.015
84,489.222
85,490.045
86,490.996
87,491.998
88,493.242
89,494.017
90,494.861
91,496.183
92,497.860
93,499.460
94,501.727
95,503.856
96,508.993
97,554.525
98,632.175
99,743.030
