Percentage served,Time in ms
0,53.950
1,214.761
2,311.937
3,353.178
4,378.309
5,406.903
6,428.764
7,435.517
8,440.424
9,443.150
10,445.824
11,448.202
12,450.802
13,452.393
14,453.894
15,455.673
16,456.753
17,457.420
18,458.307
19,459.292
20,460.212
21,461.101
22,461.629
23,462.162
24,462.829
25,463.865
26,464.443
27,464.958
28,465.448
29,465.980
30,466.286
31,466.683
32,467.297
33,467.642
34,468.157
35,468.436
36,469.122
37,469.589
38,469.907
39,470.127
40,470.503
41,470.754
42,471.103
43,471.468
44,471.845
45,472.138
46,472.550
47,473.001
48,473.402
49,473.844
50,474.185
51,474.584
52,475.023
53,475.292
54,475.659
55,476.118
56,476.402
57,477.008
58,477.318
59,477.796
60,478.270
61,478.750
62,479.272
63,479.871
64,480.357
65,480.909
66,481.440
67,481.798
68,482.241
69,482.539
70,482.938
71,483.630
72,483.957
73,484.591
74,485.129
75,485.772
76,486.325
77,486.929
78,487.882
79,488.770
80,489.635
81,490.755
82,491.809
83,493.286
84,495.035
85,496.530
86,498.263
87,499.451
88,500.634
89,502.526
90,506.105
91,510.463
92,517.347
93,528.462
94,547.659
95,573.045
96,605.343
97,674.856
98,705.101
99,725.203
