Percentage served,Time in ms
0,373.552
1,1021.742
2,1547.657
3,1773.396
4,1850.470
5,1883.567
6,1903.713
7,1917.063
8,1927.163
9,1937.959
10,1947.376
11,1958.933
12,1967.442
13,1974.729
14,1981.991
15,1987.613
16,1993.682
17,2000.770
18,2007.007
19,2013.099
20,2023.358
21,2033.902
22,2042.987
23,2053.320
24,2062.618
25,2072.801
26,2079.060
27,2085.993
28,2095.579
29,2103.658
30,2110.470
31,2117.779
32,2124.261
33,2130.482
34,2136.718
35,2141.848
36,2146.192
37,2151.535
38,2157.303
39,2162.137
40,2167.311
41,2172.576
42,2177.142
43,2181.120
44,2185.904
45,2190.367
46,2195.597
47,2200.129
48,2205.487
49,2211.309
50,2216.291
51,2221.136
52,2226.040
53,2229.994
54,2233.636
55,2237.210
56,2240.800
57,2243.724
58,2247.149
59,2250.049
60,2252.865
61,2254.929
62,2256.975
63,2259.714
64,2262.294
65,2264.819
66,2267.593
67,2269.861
68,2272.700
69,2275.095
70,2277.441
71,2280.613
72,2283.974
73,2287.491
74,2290.272
75,2293.784
76,2296.951
77,2300.292
78,2304.057
79,2308.059
80,2312.103
81,2316.546
82,2321.204
83,2326.767
84,2335.303
85,2353.220
86,2555.218
87,2650.849
88,2875.270
89,3030.950
90,3140.061
91,3268.918
92,3360.455
93,3494.005
94,3705.234
95,4056.136
96,4233.608
97,4631.867
98,4910.518
99,5364.129
