Percentage served,Time in ms
0,74.894
1,207.945
2,270.180
3,305.589
4,346.087
5,405.247
6,425.020
7,430.240
8,434.790
9,439.360
10,442.461
11,445.298
12,447.477
13,449.746
14,451.108
15,452.835
16,453.861
17,454.739
18,455.849
19,457.248
20,457.958
21,458.908
22,459.838
23,460.660
24,461.327
25,461.890
26,462.576
27,462.953
28,463.587
29,464.261
30,464.790
31,465.468
32,465.942
33,466.374
34,466.824
35,467.256
36,467.820
37,468.429
38,468.999
39,469.732
40,470.053
41,470.326
42,470.974
43,471.371
44,472.043
45,472.459
46,473.035
47,473.444
48,473.930
49,474.356
50,474.671
51,475.142
52,475.502
53,475.929
54,476.163
55,476.561
56,476.775
57,477.114
58,477.526
59,477.933
60,478.330
61,478.610
62,478.968
63,479.482
64,479.913
65,480.389
66,480.779
67,481.272
68,481.628
69,481.965
70,482.557
71,483.195
72,483.554
73,484.273
74,484.593
75,485.303
76,485.916
77,486.522
78,487.655
79,488.539
80,489.613
81,490.181
82,491.048
83,491.624
84,492.711
85,493.682
86,494.599
87,496.347
88,498.235
89,500.689
90,503.738
91,510.081
92,516.478
93,529.414
94,546.799
95,585.464
96,634.556
97,659.959
98,692.682
99,705.757
