Percentage served,Time in ms
0,14.366
1,14.511
2,14.580
3,14.650
4,14.733
5,14.941
6,15.407
7,15.871
8,16.265
9,16.626
10,16.962
11,17.404
12,17.873
13,18.360
14,18.853
15,19.312
16,19.820
17,20.454
18,21.155
19,21.908
20,22.682
21,23.638
22,24.696
23,25.946
24,27.522
25,29.604
26,32.248
27,35.998
28,42.898
29,54.291
30,74.720
31,97.306
32,128.492
33,181.998
34,236.773
35,295.527
36,376.209
37,466.787
38,528.097
39,608.204
40,727.782
41,841.633
42,907.967
43,1002.275
44,1011.971
45,1012.867
46,1013.644
47,1014.256
48,1014.850
49,1015.612
50,1016.403
51,1017.324
52,1018.697
53,1020.200
54,1022.502
55,1024.847
56,1029.786
57,1045.290
58,1091.362
59,1225.474
60,1553.215
61,1985.020
62,3015.247
63,3016.537
64,3017.677
65,3018.484
66,3019.346
67,3020.615
68,3022.203
69,3024.238
70,3027.247
71,3034.247
72,3190.924
73,3866.400
74,7022.572
75,7024.779
76,7026.996
77,7029.105
78,7031.474
79,7035.016
80,7043.025
81,7134.386
82,7591.653
83,15036.058
84,15040.968
85,15045.176
86,15050.413
87,15074.555
88,15400.344
89,16049.002
90,31068.857
91,31080.751
92,31095.247
93,31350.750
94,63124.797
95,63156.663
96,127167.508
97,127221.457
98,127253.595
99,127287.950
