Percentage served,Time in ms
0,173.026
1,807.053
2,1307.716
3,1784.178
4,1839.748
5,1873.179
6,1908.304
7,1933.048
8,1986.116
9,2019.396
10,2048.201
11,2099.754
12,2151.982
13,2178.396
14,2193.318
15,2207.118
16,2219.560
17,2228.752
18,2237.307
19,2242.879
20,2247.636
21,2252.156
22,2256.951
23,2261.345
24,2264.978
25,2268.555
26,2272.237
27,2276.093
28,2278.654
29,2281.639
30,2284.392
31,2286.971
32,2289.910
33,2292.632
34,2295.045
35,2297.595
36,2299.942
37,2302.075
38,2304.253
39,2306.781
40,2308.899
41,2311.631
42,2313.813
43,2315.952
44,2318.182
45,2320.366
46,2322.411
47,2324.640
48,2326.971
49,2329.215
50,2331.487
51,2333.111
52,2335.205
53,2337.508
54,2340.011
55,2342.155
56,2344.374
57,2346.921
58,2348.972
59,2351.192
60,2353.817
61,2356.130
62,2358.496
63,2361.094
64,2363.325
65,2365.443
66,2367.540
67,2369.775
68,2372.681
69,2375.223
70,2377.752
71,2380.157
72,2382.472
73,2385.387
74,2387.935
75,2390.885
76,2394.008
77,2397.484
78,2401.321
79,2406.746
80,2411.825
81,2416.730
82,2422.251
83,2428.690
84,2438.642
85,2448.239
86,2457.743
87,2469.297
88,2485.229
89,2506.360
90,2549.230
91,2625.686
92,2660.438
93,2689.624
94,2714.156
95,2738.686
96,2762.994
97,2786.351
98,2811.418
99,2852.108
