Percentage served,Time in ms
0,127.339
1,278.821
2,341.898
3,361.687
4,386.922
5,398.407
6,405.342
7,411.211
8,417.490
9,423.120
10,428.328
11,432.325
12,435.163
13,438.991
14,441.226
15,443.833
16,445.229
17,446.885
18,448.100
19,449.251
20,450.226
21,451.463
22,452.238
23,452.764
24,453.401
25,453.810
26,454.350
27,454.867
28,455.598
29,456.122
30,456.641
31,457.312
32,457.837
33,458.368
34,458.775
35,459.391
36,460.138
37,460.651
38,461.236
39,461.827
40,462.313
41,462.813
42,463.491
43,464.153
44,464.707
45,465.343
46,465.932
47,466.379
48,467.104
49,467.542
50,468.189
51,468.535
52,469.189
53,469.527
54,470.075
55,470.631
56,471.266
57,471.887
58,472.432
59,472.955
60,473.640
61,474.269
62,474.964
63,475.609
64,476.335
65,477.136
66,477.663
67,478.315
68,478.914
69,479.671
70,480.324
71,481.098
72,481.674
73,482.726
74,483.759
75,484.515
76,485.526
77,486.584
78,487.476
79,488.206
80,489.019
81,489.543
82,490.611
83,491.543
84,492.254
85,493.061
86,494.279
87,496.154
88,498.353
89,500.253
90,501.602
91,505.210
92,509.485
93,512.514
94,518.738
95,530.553
96,546.584
97,558.189
98,580.010
99,607.013
