Percentage served,Time in ms
0,242.037
1,429.805
2,469.974
3,501.893
4,564.943
5,711.854
6,1701.695
7,1735.894
8,1767.657
9,1792.050
10,1823.870
11,1856.582
12,1890.726
13,1921.116
14,1947.791
15,1965.579
16,1983.651
17,2001.897
18,2018.938
19,2034.375
20,2047.461
21,2057.637
22,2068.115
23,2081.966
24,2096.157
25,2104.381
26,2110.373
27,2116.083
28,2124.185
29,2130.591
30,2138.980
31,2147.013
32,2155.032
33,2163.606
34,2170.059
35,2176.291
36,2181.172
37,2185.389
38,2189.030
39,2192.461
40,2195.884
41,2198.686
42,2201.802
43,2205.078
44,2208.109
45,2211.160
46,2214.017
47,2216.723
48,2219.953
49,2222.442
50,2225.042
51,2227.962
52,2230.342
53,2232.683
54,2235.419
55,2237.924
56,2240.202
57,2242.608
58,2244.598
59,2247.144
60,2249.435
61,2252.259
62,2254.879
63,2257.327
64,2259.433
65,2261.874
66,2264.461
67,2267.485
68,2270.320
69,2273.195
70,2276.150
71,2279.355
72,2283.115
73,2286.127
74,2288.450
75,2291.516
76,2294.464
77,2297.541
78,2300.923
79,2305.350
80,2309.837
81,2313.972
82,2320.305
83,2328.206
84,2342.430
85,2520.022
86,2649.527
87,2788.657
88,3013.889
89,3198.009
90,3356.437
91,3556.937
92,3828.189
93,4146.292
94,4379.112
95,4581.631
96,4716.008
97,4859.236
98,5275.434
99,5526.743
