Percentage served,Time in ms
0,82.101
1,224.225
2,383.046
3,420.417
4,429.742
5,435.718
6,438.788
7,441.034
8,443.706
9,445.836
10,447.355
11,448.938
12,450.378
13,451.562
14,452.567
15,453.764
16,454.858
17,455.760
18,456.956
19,457.618
20,458.437
21,459.205
22,459.584
23,460.378
24,460.882
25,461.467
26,461.901
27,462.356
28,462.887
29,463.407
30,463.961
31,464.498
32,464.981
33,465.545
34,465.954
35,466.339
36,466.648
37,467.178
38,467.672
39,468.032
40,468.374
41,468.876
42,469.299
43,469.729
44,470.017
45,470.500
46,470.906
47,471.423
48,471.883
49,472.315
50,472.836
51,473.108
52,473.446
53,473.844
54,474.487
55,475.249
56,475.606
57,476.078
58,476.564
59,476.924
60,477.221
61,477.680
62,478.014
63,478.555
64,478.947
65,479.272
66,479.610
67,480.130
68,480.578
69,481.114
70,481.493
71,482.032
72,482.459
73,483.029
74,483.618
75,484.156
76,484.695
77,485.340
78,485.871
79,487.288
80,488.000
81,488.695
82,489.514
83,490.521
84,491.520
85,492.054
86,493.281
87,493.955
88,495.127
89,495.773
90,497.041
91,498.245
92,500.359
93,503.500
94,507.645
95,511.313
96,517.376
97,554.999
98,615.722
99,668.543
