Percentage served,Time in ms
0,14.322
1,14.533
2,14.618
3,14.733
4,14.901
5,15.337
6,15.987
7,16.428
8,16.773
9,17.106
10,17.554
11,17.848
12,18.290
13,18.716
14,18.978
15,19.363
16,19.807
17,20.191
18,20.720
19,21.187
20,21.718
21,22.401
22,23.024
23,23.461
24,24.323
25,24.949
26,25.764
27,26.936
28,27.664
29,28.598
30,29.366
31,30.402
32,31.188
33,31.988
34,32.511
35,33.322
36,33.849
37,34.751
38,35.770
39,36.513
40,37.073
41,37.690
42,38.429
43,39.552
44,40.448
45,41.264
46,41.994
47,42.855
48,43.598
49,44.358
50,44.964
51,45.795
52,46.621
53,47.599
54,48.440
55,49.618
56,50.534
57,51.849
58,53.778
59,55.886
60,60.855
61,66.328
62,70.599
63,75.003
64,79.999
65,85.107
66,89.278
67,100.323
68,122.043
69,158.247
70,239.742
71,310.120
72,1011.762
73,1013.433
74,1014.262
75,1014.959
76,1015.811
77,1016.992
78,1018.308
79,1019.445
80,1020.709
81,1022.473
82,1025.053
83,1027.194
84,1031.386
85,1033.996
86,1038.771
87,1041.060
88,1046.291
89,1052.139
90,1075.366
91,3015.919
92,3019.388
93,3027.093
94,3035.983
95,3042.463
96,3061.047
97,3104.036
98,7034.915
99,7058.793
