Percentage served,Time in ms
0,14.316
1,14.514
2,14.571
3,14.619
4,14.689
5,14.757
6,14.886
7,15.254
8,15.621
9,16.073
10,16.405
11,16.761
12,17.076
13,17.413
14,17.843
15,18.274
16,18.738
17,19.095
18,19.606
19,20.172
20,20.760
21,21.496
22,22.314
23,23.214
24,24.077
25,25.084
26,26.310
27,27.841
28,29.533
29,32.163
30,35.836
31,41.598
32,52.679
33,78.286
34,125.247
35,189.314
36,235.899
37,267.312
38,311.225
39,331.841
40,350.749
41,366.493
42,402.894
43,418.126
44,431.495
45,451.422
46,488.153
47,541.284
48,614.533
49,675.592
50,749.602
51,800.296
52,851.525
53,949.790
54,1011.842
55,1012.507
56,1013.282
57,1013.842
58,1014.403
59,1015.015
60,1015.677
61,1016.495
62,1017.409
63,1018.645
64,1020.099
65,1022.015
66,1025.361
67,1032.336
68,1084.066
69,1269.539
70,1440.126
71,1783.163
72,2168.319
73,3016.175
74,3017.392
75,3018.252
76,3019.135
77,3020.309
78,3021.863
79,3024.112
80,3028.167
81,3036.094
82,3271.151
83,7020.790
84,7024.406
85,7026.948
86,7029.116
87,7031.843
88,7036.543
89,7069.982
90,15035.885
91,15041.564
92,15046.536
93,15053.837
94,15149.179
95,31067.984
96,31084.388
97,31179.115
98,63128.416
99,63244.531
